query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe	bframe
ENSG00000166750	ENSG00000154760	4.35e-147	52	80.769	42	10	-3	-2	-3/-2
ENSG00000166855	ENSG00000176046	4.47e-86	56	82.143	46	10	-1	-3	-1/-3
ENSG00000172789	ENSG00000106004	7.76e-38	54	88.889	48	6	1	2	1/2
ENSG00000105366	ENSG00000254521	5.33e-146	70	80	56	14	-1	-3	-1/-3
ENSG00000105366	ENSG00000254521	2.11e-121	70	80	56	14	-1	-2	-1/-2
ENSG00000165434	ENSG00000101966	5.06e-72	101	82.178	83	18	-1	-2	-1/-2
ENSG00000178694	ENSG00000178700	8.84e-44	77	97.403	75	2	1	-2	1/-2
ENSG00000155428	ENSG00000178809	0	389	99.743	388	1	3	2	3/2
ENSG00000146281	ENSG00000166200	7.57e-86	132	82.576	109	23	1	3	1/3
ENSG00000146281	ENSG00000138592	4.02e-43	65	83.077	54	11	-3	1	-3/1
ENSG00000162757	ENSG00000009790	3.38e-46	92	96.739	89	3	2	-3	2/-3
ENSG00000176105	ENSG00000197122	0	456	84.211	384	72	2	1	2/1
ENSG00000105750	ENSG00000237440	1.38e-71	85	80	68	17	-1	-2	-1/-2
ENSG00000163285	ENSG00000113327	0	253	82.213	208	45	1	2	1/2
ENSG00000163285	ENSG00000113327	0	253	82.213	208	45	1	3	1/3
ENSG00000167553	ENSG00000167552	0	463	88.553	410	53	-3	-2	-3/-2
ENSG00000160714	ENSG00000140367	2.56e-169	221	86.878	192	29	3	2	3/2
ENSG00000160714	ENSG00000140367	8.07e-154	221	86.878	192	29	3	2	3/2
ENSG00000179817	ENSG00000170255	3.59e-151	196	81.122	159	37	-3	-2	-3/-2
ENSG00000135968	ENSG00000183054	0	296	89.189	264	32	-3	-1	-3/-1
ENSG00000135968	ENSG00000015568	0	296	89.189	264	32	-3	-2	-3/-2
ENSG00000171201	ENSG00000109208	4.14e-89	71	91.549	65	6	2	3	2/3
ENSG00000172780	ENSG00000261796	0	442	100	442	0	3	2	3/2
ENSG00000111196	ENSG00000162385	1.95e-96	148	98.649	146	2	2	1	2/1
ENSG00000173705	ENSG00000265491	3.47e-41	61	80.328	49	12	-1	1	-1/1
ENSG00000128394	ENSG00000243811	0	360	83.889	302	58	1	3	1/3
ENSG00000128394	ENSG00000244509	0	155	81.29	126	29	3	1	3/1
ENSG00000173110	ENSG00000204389	0	293	83.959	246	47	-1	-2	-1/-2
ENSG00000173110	ENSG00000204388	0	637	82.575	526	111	3	1	3/1
ENSG00000172404	ENSG00000105993	4.64e-70	85	87.059	74	11	1	2	1/2
ENSG00000172404	ENSG00000105993	1.23e-68	85	87.059	74	11	1	2	1/2
ENSG00000149311	ENSG00000010704	8.05e-82	96	81.25	78	18	-1	2	-1/2
ENSG00000165584	ENSG00000268447	0	342	92.398	316	26	-3	-2	-3/-2
ENSG00000165584	ENSG00000241476	0	50	96	48	2	-2	-3	-2/-3
ENSG00000010361	ENSG00000196961	4.3e-44	71	100	71	0	1	-1	1/-1
ENSG00000241186	ENSG00000159307	4.82e-42	65	83.077	54	11	-2	-3	-2/-3
ENSG00000169258	ENSG00000074276	1.34e-37	57	100	57	0	-2	3	-2/3
ENSG00000169258	ENSG00000074276	2.53e-33	57	100	57	0	1	-1	1/-1
ENSG00000163251	ENSG00000177283	0	112	86.607	97	15	3	1	3/1
ENSG00000197888	ENSG00000171234	0	318	80.503	256	62	-2	-1	-2/-1
ENSG00000163888	ENSG00000145194	2.48e-84	124	100	124	0	1	-2	1/-2
ENSG00000165525	ENSG00000165516	0	550	99.818	549	1	-3	2	-3/2
ENSG00000166398	ENSG00000177225	7.12e-48	102	82.353	84	18	2	1	2/1
ENSG00000166398	ENSG00000177225	7.12e-48	102	82.353	84	18	2	1	2/1
ENSG00000258429	ENSG00000272617	6.82e-127	189	98.413	186	3	3	1	3/1
ENSG00000146909	ENSG00000198393	2.13e-54	57	80.702	46	11	1	-2	1/-2
ENSG00000146909	ENSG00000177225	2.11e-65	70	84.286	59	11	1	-2	1/-2
ENSG00000165502	ENSG00000241343	5.16e-62	121	82.645	100	21	-3	-2	-3/-2
ENSG00000173272	ENSG00000152082	7.59e-83	85	98.824	84	1	2	3	2/3
ENSG00000161940	ENSG00000113916	4.49e-138	151	86.755	131	20	3	2	3/2
ENSG00000161940	ENSG00000113916	7.81e-138	151	86.755	131	20	3	2	3/2
ENSG00000153253	ENSG00000144285	0	458	84.716	388	70	1	2	1/2
ENSG00000181693	ENSG00000181767	0	345	85.797	296	49	2	3	2/3
ENSG00000154174	ENSG00000206535	2.65e-41	68	100	68	0	1	-1	1/-1
ENSG00000154174	ENSG00000206535	6.35e-40	68	100	68	0	-2	2	-2/2
ENSG00000154174	ENSG00000206535	9.46e-17	68	100	68	0	-3	3	-3/3
ENSG00000154174	ENSG00000206535	3.37e-16	68	100	68	0	2	-2	2/-2
ENSG00000148672	ENSG00000182890	4.75e-68	99	81.818	81	18	3	1	3/1
ENSG00000168303	ENSG00000175782	8.01e-147	52	80.769	42	10	-2	3	-2/3
ENSG00000168303	ENSG00000138592	1.43e-177	50	82	41	9	-1	3	-1/3
ENSG00000179933	ENSG00000100813	1.35e-131	213	100	213	0	-1	2	-1/2
ENSG00000180828	ENSG00000125533	9.62e-45	80	87.5	70	10	2	1	2/1
ENSG00000160202	ENSG00000276076	2.38e-98	198	96.97	192	6	-1	-3	-1/-3
ENSG00000175564	ENSG00000175567	6.82e-139	58	81.034	47	11	2	1	2/1
ENSG00000198553	ENSG00000204977	3.86e-172	274	100	274	0	1	2	1/2
ENSG00000226288	ENSG00000232268	0	367	91.826	337	30	2	3	2/3
ENSG00000164647	ENSG00000105889	0	312	88.462	276	36	-1	-2	-1/-2
ENSG00000170759	ENSG00000155980	0	267	85.393	228	39	3	2	3/2
ENSG00000170759	ENSG00000168280	0	59	81.356	48	11	-3	-1	-3/-1
ENSG00000116120	ENSG00000214128	3.61e-36	65	81.538	53	12	-1	-2	-1/-2
ENSG00000164366	ENSG00000162390	2.41e-79	53	84.906	45	8	1	-1	1/-1
ENSG00000164366	ENSG00000170088	4.29e-71	51	80.392	41	10	1	-2	1/-2
ENSG00000172489	ENSG00000181698	1.51e-149	240	87.5	210	30	1	3	1/3
ENSG00000172489	ENSG00000181698	1.51e-149	240	87.5	210	30	1	3	1/3
ENSG00000147274	ENSG00000213516	0	95	83.158	79	16	1	3	1/3
ENSG00000147274	ENSG00000213516	0	95	83.158	79	16	1	3	1/3
ENSG00000146263	ENSG00000105392	7.52e-40	68	88.235	60	8	-3	-2	-3/-2
ENSG00000146263	ENSG00000121964	5.51e-37	69	82.609	57	12	-2	2	-2/2
ENSG00000169710	ENSG00000122224	2.95e-93	77	80.519	62	15	3	1	3/1
ENSG00000279486	ENSG00000188124	1.45e-175	275	87.273	240	35	1	2	1/2
ENSG00000168872	ENSG00000157349	0	489	97.751	478	11	2	1	2/1
ENSG00000167283	ENSG00000249222	5.68e-79	130	85.385	111	19	-2	-3	-2/-3
ENSG00000166377	ENSG00000054793	0	570	82.281	469	101	3	2	3/2
ENSG00000244414	ENSG00000080910	0	172	98.256	169	3	-3	-1	-3/-1
ENSG00000244414	ENSG00000000971	1.33e-169	217	94.47	205	12	-1	-2	-1/-2
ENSG00000152767	ENSG00000102572	0	868	99.539	864	4	2	-2	2/-2
ENSG00000152767	ENSG00000102572	0	868	99.539	864	4	2	-1	2/-1
ENSG00000151692	ENSG00000060339	5.7e-18	51	80.392	41	10	3	-1	3/-1
ENSG00000163319	ENSG00000163322	0	394	99.746	393	1	-2	2	-2/2
ENSG00000176887	ENSG00000124766	6.22e-48	86	81.395	70	16	-2	-1	-2/-1
ENSG00000176887	ENSG00000177732	2.95e-51	74	83.784	62	12	2	1	2/1
ENSG00000008226	ENSG00000060971	1.28e-87	143	97.902	140	3	-1	1	-1/1
ENSG00000008226	ENSG00000060971	1.28e-87	143	97.902	140	3	-1	2	-1/2
ENSG00000198353	ENSG00000197757	2.98e-75	101	100	101	0	-3	-1	-3/-1
ENSG00000105568	ENSG00000137713	0	582	86.426	503	79	2	1	2/1
ENSG00000196778	ENSG00000181963	2.47e-172	324	83.951	272	52	-2	-1	-2/-1
ENSG00000173175	ENSG00000174233	0	317	83.281	264	53	1	3	1/3
ENSG00000168065	ENSG00000197891	1.28e-21	55	92.727	51	4	1	2	1/2
ENSG00000157895	ENSG00000135100	0	477	100	477	0	-1	3	-1/3
ENSG00000128422	ENSG00000186847	0	320	88.75	284	36	3	1	3/1
ENSG00000152495	ENSG00000183049	4.85e-60	56	80.357	45	11	-3	-2	-3/-2
ENSG00000148965	ENSG00000255071	1.78e-101	161	99.379	160	1	-2	-3	-2/-3
ENSG00000198670	ENSG00000122194	0	311	80.064	249	62	-3	-2	-3/-2
ENSG00000137817	ENSG00000151883	3.91e-85	91	84.615	77	14	1	3	1/3
ENSG00000176200	ENSG00000172742	1.17e-172	310	82.258	255	55	1	3	1/3
ENSG00000176200	ENSG00000172742	1.17e-172	310	82.258	255	55	1	3	1/3
ENSG00000147439	ENSG00000158941	0	360	100	360	0	-3	3	-3/3
ENSG00000147439	ENSG00000158941	0	360	100	360	0	2	-2	2/-2
ENSG00000251201	ENSG00000243414	0	849	100	849	0	2	3	2/3
ENSG00000188269	ENSG00000185385	0	79	84.81	67	12	-1	-3	-1/-3
ENSG00000163735	ENSG00000140632	4.35e-99	102	86.275	88	14	2	3	2/3
ENSG00000160959	ENSG00000254402	0	164	100	164	0	1	-1	1/-1
ENSG00000168348	ENSG00000173404	2.21e-82	96	82.292	79	17	2	1	2/1
ENSG00000137857	ENSG00000140279	0	321	81.308	261	60	-1	-2	-1/-2
ENSG00000244165	ENSG00000243207	0	201	100	201	0	1	3	1/3
ENSG00000178342	ENSG00000026559	1.48e-36	54	87.037	47	7	-2	-1	-2/-1
ENSG00000175305	ENSG00000164941	0	347	100	347	0	2	-1	2/-1
ENSG00000165646	ENSG00000165650	0	718	100	718	0	2	-2	2/-2
ENSG00000144840	ENSG00000138592	5.06e-38	58	81.034	47	11	2	1	2/1
ENSG00000204478	ENSG00000232423	0	257	81.712	210	47	-3	-1	-3/-1
ENSG00000166351	ENSG00000278522	0	586	95.563	560	26	2	1	2/1
ENSG00000166351	ENSG00000183206	0	536	96.455	517	19	2	1	2/1
ENSG00000174013	ENSG00000175782	1.85e-52	71	83.099	59	12	-2	2	-2/2
ENSG00000174013	ENSG00000089022	6.94e-40	71	83.099	59	12	2	-2	2/-2
ENSG00000163877	ENSG00000136213	1.39e-56	53	83.019	44	9	-1	-3	-1/-3
ENSG00000163877	ENSG00000140323	2.97e-17	50	80	40	10	2	1	2/1
ENSG00000165985	ENSG00000131094	7.5e-91	141	86.525	122	19	2	3	2/3
ENSG00000165985	ENSG00000144119	1.58e-86	132	88.636	117	15	2	3	2/3
ENSG00000168928	ENSG00000168925	5.3e-158	154	96.104	148	6	-1	-3	-1/-3
ENSG00000170276	ENSG00000254445	1.04e-130	167	100	167	0	2	3	2/3
ENSG00000170276	ENSG00000109846	3.92e-50	85	97.647	83	2	-1	3	-1/3
ENSG00000162804	ENSG00000122085	1.2e-146	146	100	146	0	-2	3	-2/3
ENSG00000162804	ENSG00000122085	1.27e-137	146	100	146	0	3	-3	3/-3
ENSG00000162804	ENSG00000122085	8.18e-121	146	100	146	0	2	-2	2/-2
ENSG00000162804	ENSG00000122085	1.2e-146	146	100	146	0	-2	3	-2/3
ENSG00000162804	ENSG00000122085	1.28e-137	146	100	146	0	3	-2	3/-2
ENSG00000162804	ENSG00000122085	8.2e-121	146	100	146	0	2	-1	2/-1
ENSG00000162076	ENSG00000059122	3.43e-34	67	85.075	57	10	-2	-3	-2/-3
ENSG00000188171	ENSG00000081665	3.82e-42	81	80.247	65	16	-1	-2	-1/-2
ENSG00000144199	ENSG00000115042	0	321	98.131	315	6	3	1	3/1
ENSG00000144677	ENSG00000144579	2.68e-108	186	80.645	150	36	3	1	3/1
ENSG00000184227	ENSG00000119673	0	475	96	456	19	-2	-3	-2/-3
ENSG00000178988	ENSG00000179010	3.09e-50	75	82.667	62	13	3	2	3/2
ENSG00000157227	ENSG00000125966	0	112	81.25	91	21	1	2	1/2
ENSG00000143365	ENSG00000069667	5.05e-143	113	83.186	94	19	1	3	1/3
ENSG00000073584	ENSG00000264058	7.42e-157	199	100	199	0	2	1	2/1
ENSG00000186897	ENSG00000165985	3.59e-87	133	82.707	110	23	1	2	1/2
ENSG00000186897	ENSG00000131094	1.1e-81	134	88.06	118	16	1	3	1/3
ENSG00000184014	ENSG00000170456	0	96	84.375	81	15	1	2	1/2
ENSG00000122483	ENSG00000117500	2.71e-60	110	99.091	109	1	-3	2	-3/2
ENSG00000150991	ENSG00000170315	4.41e-150	240	96.25	231	9	1	3	1/3
ENSG00000154856	ENSG00000145687	3.81e-48	93	81.72	76	17	-3	2	-3/2
ENSG00000188779	ENSG00000215474	1.01e-141	203	89.163	181	22	1	2	1/2
ENSG00000231192	ENSG00000233412	0	314	94.586	297	17	1	2	1/2
ENSG00000187634	ENSG00000188976	4.91e-72	124	100	124	0	2	-1	2/-1
ENSG00000185567	ENSG00000166428	3.68e-107	158	100	158	0	-1	3	-1/3
ENSG00000092054	ENSG00000133020	0	922	80.369	741	181	2	3	2/3
ENSG00000229859	ENSG00000256713	0	506	99.012	501	5	-2	-1	-2/-1
ENSG00000129965	ENSG00000167244	6.51e-166	244	97.541	238	6	1	2	1/2
ENSG00000172725	ENSG00000110880	0	417	80.096	334	83	1	2	1/2
ENSG00000185009	ENSG00000035403	0	369	100	369	0	-3	1	-3/1
ENSG00000185009	ENSG00000035403	0	369	100	369	0	1	-3	1/-3
ENSG00000185009	ENSG00000035403	0	369	100	369	0	2	-1	2/-1
ENSG00000136238	ENSG00000169750	1.36e-109	103	90.291	93	10	3	1	3/1
ENSG00000182315	ENSG00000237247	1.92e-177	257	98.444	253	4	-3	-1	-3/-1
ENSG00000182315	ENSG00000237247	1.29e-160	257	98.444	253	4	3	2	3/2
ENSG00000187942	ENSG00000142798	0	204	100	204	0	3	-3	3/-3
ENSG00000189013	ENSG00000125498	1.42e-159	105	81.905	86	19	1	3	1/3
ENSG00000182931	ENSG00000180305	7.99e-59	58	81.034	47	11	-1	-2	-1/-2
ENSG00000177613	ENSG00000101811	0	208	87.5	182	26	1	2	1/2
ENSG00000177613	ENSG00000101811	0	208	87.5	182	26	1	2	1/2
ENSG00000101448	ENSG00000172320	7.49e-111	51	82.353	42	9	-3	-2	-3/-2
ENSG00000120253	ENSG00000196705	5.12e-52	55	81.818	45	10	1	3	1/3
ENSG00000141556	ENSG00000175711	3.18e-45	106	84.906	90	16	-3	1	-3/1
ENSG00000075891	ENSG00000196092	3.23e-88	131	81.679	107	24	-2	-3	-2/-3
ENSG00000181396	ENSG00000169660	1.02e-18	55	100	55	0	1	-2	1/-2
ENSG00000163817	ENSG00000170088	6.28e-130	73	83.562	61	12	2	-1	2/-1
ENSG00000183496	ENSG00000176624	1.51e-129	192	87.5	168	24	2	1	2/1
ENSG00000183496	ENSG00000181588	3.51e-121	193	85.492	165	28	2	1	2/1
ENSG00000187010	ENSG00000188672	0	276	91.667	253	23	-1	-3	-1/-3
ENSG00000140839	ENSG00000157322	0	444	98.649	438	6	3	2	3/2
ENSG00000178035	ENSG00000106348	0	516	83.915	433	83	2	1	2/1
ENSG00000178035	ENSG00000106348	0	516	83.915	433	83	2	1	2/1
ENSG00000162594	ENSG00000213853	1.47e-47	99	81.818	81	18	3	-2	3/-2
ENSG00000165246	ENSG00000146938	0	847	97.166	823	24	1	2	1/2
ENSG00000075624	ENSG00000184009	0	388	96.649	375	13	1	2	1/2
ENSG00000137075	ENSG00000146083	2.01e-136	118	84.746	100	18	3	1	3/1
ENSG00000174928	ENSG00000175782	5.44e-37	56	82.143	46	10	2	3	2/3
ENSG00000228049	ENSG00000267645	1.02e-71	116	100	116	0	-1	-2	-1/-2
ENSG00000184162	ENSG00000064490	2e-46	74	100	74	0	1	-2	1/-2
ENSG00000184162	ENSG00000064490	1.71e-44	74	100	74	0	-1	3	-1/3
ENSG00000184162	ENSG00000064490	6.09e-44	74	100	74	0	-2	1	-2/1
ENSG00000162654	ENSG00000213512	0	482	82.365	397	85	3	2	3/2
ENSG00000117036	ENSG00000253831	5.38e-72	125	85.6	107	18	2	1	2/1
ENSG00000140835	ENSG00000183196	1.57e-119	72	81.944	59	13	2	1	2/1
ENSG00000089050	ENSG00000169895	2.51e-39	60	81.667	49	11	1	2	1/2
ENSG00000089050	ENSG00000148734	7.61e-24	62	80.645	50	12	-1	2	-1/2
ENSG00000189132	ENSG00000185448	0	242	80.579	195	47	-3	-1	-3/-1
ENSG00000189132	ENSG00000198173	0	175	81.143	142	33	2	1	2/1
ENSG00000182287	ENSG00000106367	1.65e-88	154	87.662	135	19	2	3	2/3
ENSG00000186187	ENSG00000180233	1.36e-48	87	80.46	70	17	1	2	1/2
ENSG00000178860	ENSG00000118526	1.18e-46	104	84.615	88	16	3	1	3/1
ENSG00000180815	ENSG00000197442	0	172	81.977	141	31	1	2	1/2
ENSG00000122565	ENSG00000108468	6.56e-60	68	85.294	58	10	3	2	3/2
ENSG00000114374	ENSG00000124486	0	473	88.795	420	53	-3	-1	-3/-1
ENSG00000105708	ENSG00000242852	0	67	82.09	55	12	-1	-3	-1/-3
ENSG00000186335	ENSG00000123643	3.33e-129	56	92.857	52	4	-2	-3	-2/-3
ENSG00000186335	ENSG00000123643	3.3e-129	56	92.857	52	4	-2	-1	-2/-1
ENSG00000196981	ENSG00000196363	0	301	89.369	269	32	2	1	2/1
ENSG00000215790	ENSG00000189339	0	282	99.291	280	2	-1	-3	-1/-3
ENSG00000128591	ENSG00000136068	0	251	86.853	218	33	3	1	3/1
ENSG00000134317	ENSG00000083307	0	53	92.453	49	4	2	1	2/1
ENSG00000134317	ENSG00000083307	1.86e-180	53	92.453	49	4	2	3	2/3
ENSG00000105379	ENSG00000173200	3.13e-150	284	81.69	232	52	-2	-3	-2/-3
ENSG00000105379	ENSG00000174749	1.22e-174	197	92.386	182	15	-1	-2	-1/-2
ENSG00000126337	ENSG00000197079	0	336	81.845	275	61	1	2	1/2
ENSG00000157734	ENSG00000166794	8.98e-115	111	100	111	0	-1	3	-1/3
ENSG00000157734	ENSG00000166794	9.44e-94	111	100	111	0	3	-3	3/-3
ENSG00000205358	ENSG00000125144	4.16e-53	99	84.848	84	15	-1	-3	-1/-3
ENSG00000188313	ENSG00000163746	3.11e-118	112	84.821	95	17	1	3	1/3
ENSG00000213218	ENSG00000136487	0	293	83.618	245	48	-2	-3	-2/-3
ENSG00000177508	ENSG00000170549	2.16e-63	88	85.227	75	13	3	2	3/2
ENSG00000177508	ENSG00000176842	1.51e-45	82	82.927	68	14	3	1	3/1
ENSG00000241119	ENSG00000242366	0	778	96.53	751	27	2	1	2/1
ENSG00000241119	ENSG00000244122	0	777	95.495	742	35	2	1	2/1
ENSG00000169598	ENSG00000180488	4.92e-71	63	84.127	53	10	-2	2	-2/2
ENSG00000243772	ENSG00000240403	0	414	82.85	343	71	3	2	3/2
ENSG00000243772	ENSG00000167633	0	377	86.472	326	51	3	2	3/2
ENSG00000161791	ENSG00000157827	0	391	82.353	322	69	1	2	1/2
ENSG00000171314	ENSG00000226784	2.7e-157	255	95.686	244	11	2	1	2/1
ENSG00000173611	ENSG00000175782	1.44e-132	89	82.022	73	16	1	-1	1/-1
ENSG00000183196	ENSG00000135702	0	231	86.147	199	32	-3	-1	-3/-1
ENSG00000182810	ENSG00000167264	1.56e-75	119	100	119	0	2	-1	2/-1
ENSG00000183476	ENSG00000136425	5.76e-65	101	100	101	0	2	-1	2/-1
ENSG00000183476	ENSG00000136425	1.09e-64	101	100	101	0	3	-2	3/-2
ENSG00000183476	ENSG00000136425	1.9e-63	101	100	101	0	-1	2	-1/2
ENSG00000183476	ENSG00000136425	4.54e-62	101	100	101	0	-2	3	-2/3
ENSG00000108242	ENSG00000165841	0	231	81.818	189	42	1	2	1/2
ENSG00000181625	ENSG00000132207	0	244	100	244	0	1	2	1/2
ENSG00000183569	ENSG00000189306	3.31e-91	132	90.152	119	13	1	-3	1/-3
ENSG00000179412	ENSG00000277058	0	223	99.552	222	1	-3	-2	-3/-2
ENSG00000179412	ENSG00000275774	2.27e-167	223	93.722	209	14	-3	-2	-3/-2
ENSG00000183709	ENSG00000197110	6.43e-117	183	95.082	174	9	2	1	2/1
ENSG00000166435	ENSG00000166439	0	727	100	727	0	2	-3	2/-3
ENSG00000183426	ENSG00000224712	0	351	99.43	349	2	-2	-1	-2/-1
ENSG00000183426	ENSG00000254852	0	351	99.145	348	3	-2	-1	-2/-1
ENSG00000187372	ENSG00000120322	0	325	96.308	313	12	3	1	3/1
ENSG00000187372	ENSG00000113205	0	298	90.94	271	27	2	1	2/1
ENSG00000106244	ENSG00000180616	1.39e-41	55	83.636	46	9	-3	-1	-3/-1
ENSG00000106244	ENSG00000161714	6.63e-41	54	83.333	45	9	-3	2	-3/2
ENSG00000106244	ENSG00000161714	5.56e-32	54	83.333	45	9	2	-3	2/-3
ENSG00000219073	ENSG00000142789	4.03e-166	261	90.421	236	25	-3	-2	-3/-2
ENSG00000173917	ENSG00000105996	1.26e-57	67	88.06	59	8	1	3	1/3
ENSG00000070808	ENSG00000058404	0	476	85.714	408	68	1	2	1/2
ENSG00000143811	ENSG00000183010	8.52e-159	203	86.7	176	27	3	1	3/1
ENSG00000188095	ENSG00000166823	6.42e-60	97	88.66	86	11	1	2	1/2
ENSG00000239839	ENSG00000240247	1.09e-83	121	98.347	119	2	1	3	1/3
ENSG00000239839	ENSG00000206047	2.23e-91	118	99.153	117	1	-2	-1	-2/-1
ENSG00000108515	ENSG00000111674	0	436	83.257	363	73	1	3	1/3
ENSG00000197933	ENSG00000198342	0	505	80.792	408	97	2	1	2/1
ENSG00000240654	ENSG00000205863	0	226	95.133	215	11	2	3	2/3
ENSG00000179698	ENSG00000101882	3.87e-51	90	81.111	73	17	-2	-1	-2/-1
ENSG00000179698	ENSG00000185561	7.55e-58	97	81.443	79	18	-3	1	-3/1
ENSG00000185088	ENSG00000215193	0	98	81.633	80	18	2	-2	2/-2
ENSG00000185088	ENSG00000100784	5.44e-161	96	81.25	78	18	2	-1	2/-1
ENSG00000179520	ENSG00000091664	0	255	80.784	206	49	2	3	2/3
ENSG00000162105	ENSG00000161681	5.07e-118	105	86.667	91	14	1	2	1/2
ENSG00000137267	ENSG00000137285	0	225	100	225	0	-1	-3	-1/-3
ENSG00000184814	ENSG00000233701	2.8e-119	102	84.314	86	16	2	3	2/3
ENSG00000184814	ENSG00000206260	2.19e-121	141	88.652	125	16	-3	-1	-3/-1
ENSG00000142794	ENSG00000162825	0	393	85.751	337	56	-3	-1	-3/-1
ENSG00000186509	ENSG00000186513	3.06e-93	100	80	80	20	-2	-1	-2/-1
ENSG00000186790	ENSG00000178919	4.07e-21	58	81.034	47	11	-2	-1	-2/-1
ENSG00000128250	ENSG00000128253	0	407	91.646	373	34	1	3	1/3
ENSG00000128250	ENSG00000128276	0	366	89.617	328	38	2	1	2/1
ENSG00000172375	ENSG00000172269	6.67e-89	122	99.18	121	1	3	-3	3/-3
ENSG00000187446	ENSG00000167112	9.65e-85	89	82.022	73	16	1	3	1/3
ENSG00000187446	ENSG00000168243	1.65e-84	76	85.526	65	11	-1	-3	-1/-3
ENSG00000196911	ENSG00000025800	0	308	92.532	285	23	2	1	2/1
ENSG00000163806	ENSG00000171103	4.27e-99	132	100	132	0	1	-2	1/-2
ENSG00000163806	ENSG00000171103	1.59e-95	132	100	132	0	-3	1	-3/1
ENSG00000135111	ENSG00000121068	6.14e-168	239	87.448	209	30	2	3	2/3
ENSG00000115306	ENSG00000173898	0	428	87.383	374	54	2	3	2/3
ENSG00000130024	ENSG00000185127	4.09e-39	64	96.875	62	2	3	-1	3/-1
ENSG00000167100	ENSG00000005882	0	644	100	644	0	3	-1	3/-1
ENSG00000197226	ENSG00000109436	0	129	82.946	107	22	3	1	3/1
ENSG00000072310	ENSG00000198911	4.13e-156	56	82.143	46	10	3	2	3/2
ENSG00000277224	ENSG00000180596	1.03e-57	92	100	92	0	1	2	1/2
ENSG00000277224	ENSG00000158373	8.25e-61	81	93.827	76	5	-1	-3	-1/-3
ENSG00000183798	ENSG00000132793	2.09e-88	145	100	145	0	-1	2	-1/2
ENSG00000183798	ENSG00000132793	2.26e-85	145	100	145	0	2	-1	2/-1
ENSG00000165633	ENSG00000147853	9.11e-45	54	83.333	45	9	3	1	3/1
ENSG00000185127	ENSG00000130024	6.54e-39	64	96.875	62	2	-1	2	-1/2
ENSG00000185127	ENSG00000130024	6.54e-39	64	96.875	62	2	-1	3	-1/3
ENSG00000165246	ENSG00000146938	0	847	97.166	823	24	1	2	1/2
ENSG00000198168	ENSG00000101966	6.26e-48	81	80.247	65	16	3	-2	3/-2
ENSG00000198168	ENSG00000101966	6.26e-48	81	80.247	65	16	3	-3	3/-3
ENSG00000213934	ENSG00000196565	3.81e-125	196	97.959	192	4	3	1	3/1
ENSG00000092820	ENSG00000137710	0	331	85.498	283	48	3	2	3/2
ENSG00000177182	ENSG00000198363	0	363	100	363	0	3	-1	3/-1
ENSG00000204414	ENSG00000136488	8.58e-113	194	94.845	184	10	3	1	3/1
ENSG00000185775	ENSG00000204849	0	459	98.039	450	9	-2	-1	-2/-1
ENSG00000185775	ENSG00000275969	0	459	97.168	446	13	-2	-1	-2/-1
ENSG00000187837	ENSG00000168298	1.94e-37	87	96.552	84	3	1	2	1/2
ENSG00000140950	ENSG00000175782	3.69e-67	89	83.146	74	15	2	3	2/3
ENSG00000183840	ENSG00000150551	0	319	100	319	0	-1	2	-1/2
ENSG00000027075	ENSG00000171132	0	67	88.06	59	8	2	1	2/1
ENSG00000105438	ENSG00000136240	1.53e-108	184	84.239	155	29	1	3	1/3
ENSG00000089057	ENSG00000170482	0	92	82.609	76	16	1	3	1/3
ENSG00000259384	ENSG00000136487	3.49e-156	266	93.233	248	18	2	3	2/3
ENSG00000140526	ENSG00000101558	2.03e-162	121	86.777	105	16	-1	1	-1/1
ENSG00000181963	ENSG00000196778	1.17e-170	321	90.654	291	30	1	2	1/2
ENSG00000181963	ENSG00000196778	1.17e-170	321	90.654	291	30	1	2	1/2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	2	-2	2/-2
ENSG00000175029	ENSG00000019995	0	622	100	622	0	-3	1	-3/1
ENSG00000175029	ENSG00000019995	0	622	100	622	0	1	-1	1/-1
ENSG00000162624	ENSG00000106852	1.75e-118	64	92.188	59	5	2	1	2/1
ENSG00000214929	ENSG00000186788	0	820	91.951	754	66	-1	-3	-1/-3
ENSG00000214929	ENSG00000189357	0	820	91.951	754	66	-1	-2	-1/-2
ENSG00000183389	ENSG00000188691	5.14e-150	238	81.092	193	45	-1	-2	-1/-2
ENSG00000179468	ENSG00000258083	1.02e-121	94	82.979	78	16	1	2	1/2
ENSG00000179468	ENSG00000258083	1.02e-121	94	82.979	78	16	1	3	1/3
ENSG00000214113	ENSG00000138592	2.59e-60	57	80.702	46	11	2	1	2/1
ENSG00000214113	ENSG00000138592	1.12e-54	57	80.702	46	11	-3	1	-3/1
ENSG00000214113	ENSG00000138592	6.44e-50	57	80.702	46	11	1	-2	1/-2
ENSG00000214113	ENSG00000138592	1.27e-46	57	80.702	46	11	2	-2	2/-2
ENSG00000214113	ENSG00000138592	1.73e-40	57	80.702	46	11	-3	2	-3/2
ENSG00000181467	ENSG00000125249	7.56e-98	184	90.761	167	17	2	1	2/1
ENSG00000163795	ENSG00000115234	7.7e-68	101	100	101	0	1	-1	1/-1
ENSG00000163795	ENSG00000115234	3.21e-65	101	100	101	0	-1	1	-1/1
