query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe
ENSG00000054277	ENSG00000117009	0	504	100	504	0	3	-1
ENSG00000196873	ENSG00000147996	0	597	99.33	593	4	-2	-1
ENSG00000147996	ENSG00000196873	0	597	99.33	593	4	-1	-2
ENSG00000198889	ENSG00000198354	0	471	86.837	409	62	1	3
ENSG00000198354	ENSG00000198889	0	437	86.041	376	61	3	1
ENSG00000025039	ENSG00000116954	0	336	87.798	295	41	2	1
ENSG00000116954	ENSG00000025039	0	336	87.798	295	41	1	2
ENSG00000131721	ENSG00000203989	0	401	100	401	0	-2	-3
ENSG00000203989	ENSG00000131721	0	401	100	401	0	-3	-2
ENSG00000172288	ENSG00000172352	0	725	100	725	0	3	2
ENSG00000172352	ENSG00000172288	0	725	100	725	0	2	3
ENSG00000137193	ENSG00000198355	2.69e-134	194	80.928	157	37	2	1
ENSG00000198355	ENSG00000137193	1.1e-129	183	81.967	150	33	1	2
ENSG00000138161	ENSG00000213185	6.6e-74	119	95.798	114	5	2	3
ENSG00000213185	ENSG00000138161	1.45e-74	119	95.798	114	5	3	2
ENSG00000168118	ENSG00000213029	2.39e-145	215	100	215	0	2	3
ENSG00000213029	ENSG00000168118	4.29e-146	215	100	215	0	3	2
ENSG00000124103	ENSG00000213714	2.73e-115	228	90.351	206	22	3	1
ENSG00000213714	ENSG00000124103	1.96e-127	228	90.351	206	22	1	3
ENSG00000203785	ENSG00000241794	1.35e-124	166	90.964	151	15	1	2
ENSG00000241794	ENSG00000203785	1.43e-124	166	90.964	151	15	2	1
ENSG00000156875	ENSG00000148110	0	374	84.225	315	59	2	3
ENSG00000148110	ENSG00000156875	0	374	84.225	315	59	3	2
ENSG00000085998	ENSG00000171357	1.26e-137	199	100	199	0	-2	3
ENSG00000171357	ENSG00000085998	7.68e-138	199	100	199	0	3	-2
ENSG00000125356	ENSG00000125352	1.9e-73	113	100	113	0	1	-2
ENSG00000125352	ENSG00000125356	3.67e-73	113	100	113	0	-2	1
ENSG00000203811	ENSG00000278828	2.31e-86	137	99.27	136	1	1	2
ENSG00000278828	ENSG00000203811	1.67e-86	137	99.27	136	1	2	1
ENSG00000143355	ENSG00000106689	1.21e-146	84	91.667	77	7	1	2
ENSG00000143355	ENSG00000106689	2.66e-147	84	91.667	77	7	3	2
ENSG00000106689	ENSG00000143355	4.66e-137	142	85.915	122	20	2	1
ENSG00000106689	ENSG00000143355	4.66e-137	142	85.915	122	20	2	3
ENSG00000198626	ENSG00000196218	0	129	87.597	113	16	3	1
ENSG00000196218	ENSG00000198626	0	122	87.705	107	15	1	3
ENSG00000143556	ENSG00000184330	8.59e-81	145	88.276	128	17	2	1
ENSG00000184330	ENSG00000143556	8.5e-81	145	88.276	128	17	1	2
ENSG00000068383	ENSG00000148826	3.88e-63	100	100	100	0	1	-1
ENSG00000148826	ENSG00000068383	3.47e-63	100	100	100	0	-1	1
ENSG00000096080	ENSG00000172426	4.84e-152	215	95.349	205	10	1	-2
ENSG00000172426	ENSG00000096080	1.26e-151	215	95.349	205	10	-2	1
ENSG00000172426	ENSG00000096080	1.29e-151	215	95.349	205	10	-2	1
ENSG00000181274	ENSG00000165879	7.16e-108	119	90.756	108	11	3	2
ENSG00000165879	ENSG00000181274	6.85e-80	60	80	48	12	2	3
ENSG00000184388	ENSG00000186288	0	269	99.257	267	2	-3	-1
ENSG00000186288	ENSG00000184388	0	269	99.257	267	2	-1	-3
ENSG00000007341	ENSG00000134245	0	668	99.551	665	3	-2	3
ENSG00000134245	ENSG00000007341	0	668	99.551	665	3	3	-2
ENSG00000121481	ENSG00000204227	1.69e-123	151	84.106	127	24	1	2
ENSG00000204227	ENSG00000121481	3.56e-123	151	84.106	127	24	2	1
ENSG00000167136	ENSG00000198917	1.98e-95	122	96.721	118	4	-3	2
ENSG00000198917	ENSG00000167136	3.44e-92	122	96.721	118	4	2	-3
ENSG00000130827	ENSG00000114554	0	623	83.949	523	100	2	1
ENSG00000114554	ENSG00000130827	0	635	82.677	525	110	1	2
ENSG00000174876	ENSG00000187733	0	538	100	538	0	-3	-1
ENSG00000187733	ENSG00000174876	0	537	100	537	0	-1	-3
ENSG00000196475	ENSG00000198814	0	556	88.309	491	65	1	3
ENSG00000198814	ENSG00000196475	0	457	85.339	390	67	-1	-3
ENSG00000143184	ENSG00000143185	5.96e-119	188	95.745	180	8	-3	-2
ENSG00000143185	ENSG00000143184	2.08e-119	188	95.745	180	8	-2	-3
ENSG00000127125	ENSG00000066185	1.83e-29	50	100	50	0	2	-3
ENSG00000127125	ENSG00000066185	6.51e-29	50	100	50	0	-3	1
ENSG00000127125	ENSG00000066185	1.44e-22	50	100	50	0	-1	2
ENSG00000066185	ENSG00000127125	3.61e-29	50	100	50	0	-3	2
ENSG00000066185	ENSG00000127125	1.29e-28	50	100	50	0	1	-3
ENSG00000066185	ENSG00000127125	2.85e-22	50	100	50	0	2	-1
ENSG00000221864	ENSG00000187175	1.04e-85	52	84.615	44	8	1	2
ENSG00000187175	ENSG00000221864	6.13e-87	108	83.333	90	18	1	2
ENSG00000142615	ENSG00000215704	1.05e-164	258	90.31	233	25	-2	-3
ENSG00000215704	ENSG00000142615	1.22e-174	300	88.667	266	34	-3	-2
ENSG00000187180	ENSG00000187223	8.46e-65	64	93.75	60	4	-1	-2
ENSG00000187223	ENSG00000187180	2.62e-38	64	93.75	60	4	-2	-1
ENSG00000117226	ENSG00000162645	0	75	89.333	67	8	-1	-3
ENSG00000162645	ENSG00000117226	2.11e-174	94	88.298	83	11	-3	-1
ENSG00000196126	ENSG00000198502	0	332	87.952	292	40	-2	-1
ENSG00000198502	ENSG00000196126	0	332	87.952	292	40	-1	-2
ENSG00000214827	ENSG00000182712	5.09e-90	152	99.342	151	1	-1	-3
ENSG00000182712	ENSG00000214827	2.31e-90	152	99.342	151	1	-3	-1
ENSG00000203923	ENSG00000204363	0	206	89.806	185	21	3	2
ENSG00000204363	ENSG00000203923	0	206	89.806	185	21	2	3
ENSG00000122136	ENSG00000171102	1.79e-142	229	94.323	216	13	-3	-2
ENSG00000171102	ENSG00000122136	1.8e-142	229	94.323	216	13	-2	-3
ENSG00000102359	ENSG00000102362	0	432	100	432	0	3	-1
ENSG00000102359	ENSG00000102362	0	432	100	432	0	1	-2
ENSG00000102362	ENSG00000102359	0	432	100	432	0	1	-3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-1	3
ENSG00000102362	ENSG00000102359	0	432	100	432	0	-2	1
ENSG00000213648	ENSG00000261052	0	426	99.531	424	2	-1	-2
ENSG00000261052	ENSG00000213648	0	426	99.531	424	2	-2	-1
ENSG00000198692	ENSG00000173674	6.26e-48	91	90.11	82	9	-3	-1
ENSG00000173674	ENSG00000198692	2.07e-43	82	91.463	75	7	-1	-3
ENSG00000204147	ENSG00000188611	0	741	98.516	730	11	-2	-3
ENSG00000188611	ENSG00000204147	0	741	98.516	730	11	-3	-2
ENSG00000182583	ENSG00000169059	4.65e-113	92	98.913	91	1	3	1
ENSG00000169059	ENSG00000182583	1.39e-113	92	98.913	91	1	1	3
ENSG00000205497	ENSG00000205496	0	314	96.815	304	10	3	1
ENSG00000205496	ENSG00000205497	0	314	96.815	304	10	1	3
ENSG00000172062	ENSG00000205571	0	192	100	192	0	1	3
ENSG00000205571	ENSG00000172062	0	192	100	192	0	3	1
ENSG00000204388	ENSG00000204389	0	616	100	616	0	1	3
ENSG00000204389	ENSG00000204388	0	616	100	616	0	3	1
ENSG00000205476	ENSG00000090061	0	447	100	447	0	-3	2
ENSG00000090061	ENSG00000205476	0	447	100	447	0	2	-3
ENSG00000120235	ENSG00000188379	8.16e-105	86	81.395	70	16	-3	-2
ENSG00000188379	ENSG00000120235	1.59e-124	86	81.395	70	16	-2	-3
ENSG00000241978	ENSG00000157654	0	907	100	907	0	1	3
ENSG00000157654	ENSG00000241978	0	907	100	907	0	3	1
ENSG00000184659	ENSG00000204779	0	407	99.017	403	4	1	2
ENSG00000204779	ENSG00000184659	0	407	99.017	403	4	2	1
ENSG00000204382	ENSG00000204379	1.29e-96	80	98.75	79	1	2	3
ENSG00000204379	ENSG00000204382	9.21e-97	80	98.75	79	1	3	2
