GOID	Molecular function	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0004843	thiol-dependent ubiquitin-specific protease activity	4	8287	ENSG00000114374	USP9Y
GO:0008094	DNA-dependent ATPase activity	4	1106	ENSG00000173575	CHD2
GO:0016209	antioxidant activity	4	3039	ENSG00000206172	HBA1
GO:0001046	core promoter sequence-specific DNA binding	4	2637	ENSG00000168505	GBX2
GO:0008565	protein transporter activity	4	9270	ENSG00000119185	ITGB1BP1
GO:0005249	voltage-gated potassium channel activity	4	3739	ENSG00000182255	KCNA4
GO:0042562	hormone binding	4	4882	ENSG00000159899	NPR2
GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	4	277	ENSG00000174876	AMY1B
GO:0005178	integrin binding	4	7057	ENSG00000137801	THBS1
GO:0044325	ion channel binding	4	808	ENSG00000160014	CALM3
GO:0043021	ribonucleoprotein complex binding	4	9147	ENSG00000165525	NEMF
GO:0140101	catalytic activity, acting on a tRNA	4	339175	ENSG00000087995	METTL2A
GO:0005267	potassium channel activity	4	3739	ENSG00000182255	KCNA4
GO:0016798	hydrolase activity, acting on glycosyl bonds	4	277	ENSG00000174876	AMY1B
GO:0019838	growth factor binding	4	7057	ENSG00000137801	THBS1
GO:0003823	antigen binding	4	3123	ENSG00000196126	HLA-DRB1
GO:0032395	MHC class II receptor activity	3	3118	ENSG00000237541	HLA-DQA2
GO:0070410	co-SMAD binding	3	8239	ENSG00000124486	USP9X
GO:0034450	ubiquitin-ubiquitin ligase activity	3	23759	ENSG00000100023	PPIL2
GO:0032794	GTPase activating protein binding	3	2773	ENSG00000065135	GNAI3
GO:0004551	nucleotide diphosphatase activity	3	55190	ENSG00000196368	NUDT11
GO:0004383	guanylate cyclase activity	3	4881	ENSG00000169418	NPR1
GO:0008391	arachidonic acid monooxygenase activity	3	1579	ENSG00000187048	CYP4A11
GO:0008392	arachidonic acid epoxygenase activity	3	1579	ENSG00000187048	CYP4A11
GO:0015215	nucleotide transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:0004016	adenylate cyclase activity	3	4881	ENSG00000169418	NPR1
GO:0035173	histone kinase activity	3	5563	ENSG00000162409	PRKAA2
GO:0047617	acyl-CoA hydrolase activity	3	26027	ENSG00000162390	ACOT11
GO:0070577	lysine-acetylated histone binding	3	54454	ENSG00000119778	ATAD2B
GO:0140033	acetylation-dependent protein binding	3	54454	ENSG00000119778	ATAD2B
GO:0005234	extracellularly glutamate-gated ion channel activity	3	2905	ENSG00000161509	GRIN2C
GO:0099095	ligand-gated anion channel activity	3	2559	ENSG00000145863	GABRA6
GO:0016289	CoA hydrolase activity	3	26027	ENSG00000162390	ACOT11
GO:0016849	phosphorus-oxygen lyase activity	3	4881	ENSG00000169418	NPR1
GO:0016889	endodeoxyribonuclease activity, producing 3'-phosphomonoesters	3	200558	ENSG00000169621	APLF
GO:0009975	cyclase activity	3	4881	ENSG00000169418	NPR1
GO:0030742	GTP-dependent protein binding	3	2644	ENSG00000137880	GCHFR
GO:0048027	mRNA 5'-UTR binding	3	4628	ENSG00000133026	MYH10
GO:0070840	dynein complex binding	3	23299	ENSG00000185963	BICD2
GO:0015605	organophosphate ester transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:0030552	cAMP binding	3	5139	ENSG00000172572	PDE3A
GO:0035198	miRNA binding	3	51490	ENSG00000198917	SPOUT1
GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	3	253725	ENSG00000172661	WASHC2C
GO:0001637	G-protein coupled chemoattractant receptor activity	3	643	ENSG00000160683	CXCR5
GO:0004950	chemokine receptor activity	3	643	ENSG00000160683	CXCR5
GO:0042605	peptide antigen binding	3	3127	ENSG00000198502	HLA-DRB5
GO:0001106	RNA polymerase II transcription corepressor activity	3	3303	ENSG00000204389	HSPA1A
GO:0015491	cation:cation antiporter activity	3	283652	ENSG00000188467	SLC24A5
GO:0097718	disordered domain specific binding	3	3303	ENSG00000204389	HSPA1A
GO:0016894	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters	3	200558	ENSG00000169621	APLF
GO:0001205	transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding	3	8928	ENSG00000160973	FOXH1
GO:0061980	regulatory RNA binding	3	51490	ENSG00000198917	SPOUT1
GO:0015020	glucuronosyltransferase activity	3	54576	ENSG00000242366	UGT1A8
GO:0015298	solute:cation antiporter activity	3	283652	ENSG00000188467	SLC24A5
GO:0004003	ATP-dependent DNA helicase activity	3	1106	ENSG00000173575	CHD2
GO:0005310	dicarboxylic acid transmembrane transporter activity	3	81034	ENSG00000164933	SLC25A32
GO:0015932	nucleobase-containing compound transmembrane transporter activity	3	291	ENSG00000151729	SLC25A4
GO:0030551	cyclic nucleotide binding	3	5139	ENSG00000172572	PDE3A
GO:0043394	proteoglycan binding	3	2220	ENSG00000160339	FCN2
GO:0099529	neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential	3	1139	ENSG00000175344	CHRNA7
GO:1904315	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	3	1139	ENSG00000175344	CHRNA7
GO:0016893	endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters	3	79008	ENSG00000181625	SLX1B
GO:0030331	estrogen receptor binding	3	79039	ENSG00000123064	DDX54
GO:0098960	postsynaptic neurotransmitter receptor activity	3	1139	ENSG00000175344	CHRNA7
GO:0001221	transcription cofactor binding	3	7975	ENSG00000198517	MAFK
GO:0005245	voltage-gated calcium channel activity	3	6261	ENSG00000196218	RYR1
GO:0035254	glutamate receptor binding	3	5867	ENSG00000168118	RAB4A
GO:0015036	disulfide oxidoreductase activity	3	2923	ENSG00000167004	PDIA3
GO:0050681	androgen receptor binding	3	8928	ENSG00000160973	FOXH1
GO:0001105	RNA polymerase II transcription coactivator activity	3	1387	ENSG00000005339	CREBBP
GO:0000993	RNA polymerase II core binding	3	26523	ENSG00000092847	AGO1
GO:0003678	DNA helicase activity	3	1106	ENSG00000173575	CHD2
GO:0004520	endodeoxyribonuclease activity	3	200558	ENSG00000169621	APLF
GO:0051018	protein kinase A binding	3	11217	ENSG00000241978	AKAP2
GO:0042165	neurotransmitter binding	3	63826	ENSG00000167720	SRR
GO:0043175	RNA polymerase core enzyme binding	3	26523	ENSG00000092847	AGO1
GO:0005326	neurotransmitter transporter activity	3	6571	ENSG00000165646	SLC18A2
GO:0030170	pyridoxal phosphate binding	3	63826	ENSG00000167720	SRR
GO:0043621	protein self-association	3	338324	ENSG00000184330	S100A7A
GO:0070279	vitamin B6 binding	3	63826	ENSG00000167720	SRR
GO:0051287	NAD binding	3	1488	ENSG00000175029	CTBP2
GO:0097110	scaffold protein binding	3	5604	ENSG00000169032	MAP2K1
GO:0001098	basal transcription machinery binding	3	26523	ENSG00000092847	AGO1
GO:0001099	basal RNA polymerase II transcription machinery binding	3	26523	ENSG00000092847	AGO1
GO:0016667	oxidoreductase activity, acting on a sulfur group of donors	3	2923	ENSG00000167004	PDIA3
GO:0033293	monocarboxylic acid binding	3	54576	ENSG00000242366	UGT1A8
GO:0017022	myosin binding	3	115827	ENSG00000152932	RAB3C
GO:0019829	cation-transporting ATPase activity	3	84239	ENSG00000127249	ATP13A4
GO:0003684	damaged DNA binding	3	51455	ENSG00000135945	REV1
GO:0022853	active ion transmembrane transporter activity	3	84239	ENSG00000127249	ATP13A4
GO:0042625	ATPase coupled ion transmembrane transporter activity	3	84239	ENSG00000127249	ATP13A4
GO:0046934	phosphatidylinositol-4,5-bisphosphate 3-kinase activity	3	2247	ENSG00000138685	FGF2
GO:0030374	ligand-dependent nuclear receptor transcription coactivator activity	3	2247	ENSG00000138685	FGF2
GO:0052813	phosphatidylinositol bisphosphate kinase activity	3	2247	ENSG00000138685	FGF2
GO:0001618	virus receptor activity	3	3303	ENSG00000204389	HSPA1A
GO:0104005	hijacked molecular function	3	3303	ENSG00000204389	HSPA1A
GO:0035004	phosphatidylinositol 3-kinase activity	3	2247	ENSG00000138685	FGF2
GO:0051219	phosphoprotein binding	3	10670	ENSG00000155876	RRAGA
GO:0005089	Rho guanyl-nucleotide exchange factor activity	3	7204	ENSG00000038382	TRIO
GO:0003727	single-stranded RNA binding	3	55601	ENSG00000137628	DDX60
GO:0004197	cysteine-type endopeptidase activity	3	8239	ENSG00000124486	USP9X
GO:0008081	phosphoric diester hydrolase activity	3	2923	ENSG00000167004	PDIA3
GO:0008276	protein methyltransferase activity	3	11091	ENSG00000196363	WDR5
GO:0004896	cytokine receptor activity	3	643	ENSG00000160683	CXCR5
GO:0004860	protein kinase inhibitor activity	3	94032	ENSG00000163888	CAMK2N2
GO:0008170	N-methyltransferase activity	3	11091	ENSG00000196363	WDR5
GO:0019210	kinase inhibitor activity	3	94032	ENSG00000163888	CAMK2N2
GO:1902936	phosphatidylinositol bisphosphate binding	3	253725	ENSG00000172661	WASHC2C
GO:0019955	cytokine binding	3	3579	ENSG00000180871	CXCR2
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	3	84239	ENSG00000127249	ATP13A4
GO:0051082	unfolded protein binding	3	3303	ENSG00000204389	HSPA1A
GO:0015405	P-P-bond-hydrolysis-driven transmembrane transporter activity	3	84239	ENSG00000127249	ATP13A4
GO:0015399	primary active transmembrane transporter activity	3	84239	ENSG00000127249	ATP13A4
GO:0015078	proton transmembrane transporter activity	3	154091	ENSG00000146411	SLC2A12
GO:0070851	growth factor receptor binding	3	2247	ENSG00000138685	FGF2
GO:0019842	vitamin binding	3	63826	ENSG00000167720	SRR
GO:0016779	nucleotidyltransferase activity	3	4081	ENSG00000180660	MAB21L1
GO:0052689	carboxylic ester hydrolase activity	3	26027	ENSG00000162390	ACOT11
GO:1901981	phosphatidylinositol phosphate binding	3	253725	ENSG00000172661	WASHC2C
GO:0003735	structural constituent of ribosome	3	55168	ENSG00000096080	MRPS18A
GO:0019902	phosphatase binding	3	2648	ENSG00000108773	KAT2A
GO:0004866	endopeptidase inhibitor activity	3	6318	ENSG00000206073	SERPINB4
GO:0061135	endopeptidase regulator activity	3	6318	ENSG00000206073	SERPINB4
GO:0030414	peptidase inhibitor activity	3	6318	ENSG00000206073	SERPINB4
GO:0061134	peptidase regulator activity	3	6318	ENSG00000206073	SERPINB4
GO:0005525	GTP binding	36	2776	ENSG00000156052	GNAQ
GO:0032550	purine ribonucleoside binding	36	2776	ENSG00000156052	GNAQ
GO:0001883	purine nucleoside binding	36	2776	ENSG00000156052	GNAQ
GO:0032549	ribonucleoside binding	36	2776	ENSG00000156052	GNAQ
GO:0001882	nucleoside binding	36	2776	ENSG00000156052	GNAQ
GO:0032561	guanyl ribonucleotide binding	36	2776	ENSG00000156052	GNAQ
GO:0019001	guanyl nucleotide binding	36	2776	ENSG00000156052	GNAQ
GO:0003924	GTPase activity	32	2776	ENSG00000156052	GNAQ
GO:0001664	G-protein coupled receptor binding	28	2767	ENSG00000088256	GNA11
GO:0016887	ATPase activity	24	54454	ENSG00000119778	ATAD2B
GO:0004175	endopeptidase activity	22	3002	ENSG00000100453	GZMB
GO:0048018	receptor ligand activity	21	7473	ENSG00000108379	WNT3
GO:0046982	protein heterodimerization activity	20	6662	ENSG00000125398	SOX9
GO:0000982	transcription factor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	19	3670	ENSG00000016082	ISL1
GO:0046873	metal ion transmembrane transporter activity	19	57468	ENSG00000124140	SLC12A5
GO:0048037	cofactor binding	19	3040	ENSG00000188536	HBA2
GO:0022804	active transmembrane transporter activity	18	57030	ENSG00000104888	SLC17A7
GO:0042623	ATPase activity, coupled	18	1108	ENSG00000111642	CHD4
GO:0005216	ion channel activity	18	610	ENSG00000099822	HCN2
GO:0004984	olfactory receptor activity	18	81697	ENSG00000168131	OR2B2
GO:0022838	substrate-specific channel activity	18	610	ENSG00000099822	HCN2
GO:0015267	channel activity	18	610	ENSG00000099822	HCN2
GO:0022803	passive transmembrane transporter activity	18	610	ENSG00000099822	HCN2
GO:0022839	ion gated channel activity	17	610	ENSG00000099822	HCN2
GO:0022836	gated channel activity	17	610	ENSG00000099822	HCN2
GO:0001228	transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	17	9519	ENSG00000028839	TBPL1
GO:0000987	proximal promoter sequence-specific DNA binding	17	6909	ENSG00000121068	TBX2
GO:0031625	ubiquitin protein ligase binding	16	54926	ENSG00000107341	UBE2R2
GO:0003713	transcription coactivator activity	16	89780	ENSG00000154342	WNT3A
GO:0044389	ubiquitin-like protein ligase binding	16	54926	ENSG00000107341	UBE2R2
GO:0008509	anion transmembrane transporter activity	16	57084	ENSG00000091664	SLC17A6
GO:0000978	RNA polymerase II proximal promoter sequence-specific DNA binding	16	6909	ENSG00000121068	TBX2
GO:0042393	histone binding	14	54454	ENSG00000119778	ATAD2B
GO:0015291	secondary active transmembrane transporter activity	14	57084	ENSG00000091664	SLC17A6
GO:0004252	serine-type endopeptidase activity	13	3002	ENSG00000100453	GZMB
GO:0008236	serine-type peptidase activity	13	3002	ENSG00000100453	GZMB
GO:0017171	serine hydrolase activity	13	3002	ENSG00000100453	GZMB
GO:0003779	actin binding	13	7533	ENSG00000128245	YWHAH
GO:0004842	ubiquitin-protein transferase activity	13	51003	ENSG00000108590	MED31
GO:0019787	ubiquitin-like protein transferase activity	13	51003	ENSG00000108590	MED31
GO:0140030	modification-dependent protein binding	12	26038	ENSG00000116254	CHD5
GO:0001076	transcription factor activity, RNA polymerase II transcription factor binding	12	51003	ENSG00000108590	MED31
GO:0003714	transcription corepressor activity	12	10140	ENSG00000141232	TOB1
GO:0030246	carbohydrate binding	12	114805	ENSG00000144278	GALNT13
GO:0005261	cation channel activity	12	10021	ENSG00000138622	HCN4
GO:0015077	monovalent inorganic cation transmembrane transporter activity	12	57468	ENSG00000124140	SLC12A5
GO:0005200	structural constituent of cytoskeleton	11	7283	ENSG00000131462	TUBG1
GO:0020037	heme binding	11	1549	ENSG00000198077	CYP2A7
GO:0046906	tetrapyrrole binding	11	1549	ENSG00000198077	CYP2A7
GO:0015276	ligand-gated ion channel activity	11	2557	ENSG00000109158	GABRA4
GO:0022834	ligand-gated channel activity	11	2557	ENSG00000109158	GABRA4
GO:0005244	voltage-gated ion channel activity	11	10021	ENSG00000138622	HCN4
GO:0005516	calmodulin binding	11	8536	ENSG00000134072	CAMK1
GO:0022832	voltage-gated channel activity	11	10021	ENSG00000138622	HCN4
GO:0019887	protein kinase regulator activity	11	5604	ENSG00000169032	MAP2K1
GO:0019207	kinase regulator activity	11	5604	ENSG00000169032	MAP2K1
GO:0001227	transcriptional repressor activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding	11	6909	ENSG00000121068	TBX2
GO:0016757	transferase activity, transferring glycosyl groups	11	135152	ENSG00000112309	B3GAT2
GO:0015631	tubulin binding	11	4628	ENSG00000133026	MYH10
GO:0060589	nucleoside-triphosphatase regulator activity	11	8997	ENSG00000160145	KALRN
GO:0050839	cell adhesion molecule binding	11	2247	ENSG00000138685	FGF2
GO:0031491	nucleosome binding	10	1108	ENSG00000111642	CHD4
GO:0001078	transcriptional repressor activity, RNA polymerase II proximal promoter sequence-specific DNA binding	10	6909	ENSG00000121068	TBX2
GO:0015085	calcium ion transmembrane transporter activity	10	2905	ENSG00000161509	GRIN2C
GO:0004386	helicase activity	10	91351	ENSG00000181381	DDX60L
GO:0005506	iron ion binding	10	1548	ENSG00000255974	CYP2A6
GO:0017048	Rho GTPase binding	10	5585	ENSG00000123143	PKN1
GO:0000287	magnesium ion binding	10	57198	ENSG00000143515	ATP8B2
GO:0005539	glycosaminoglycan binding	10	5968	ENSG00000172023	REG1B
GO:0008168	methyltransferase activity	10	339175	ENSG00000087995	METTL2A
GO:0061630	ubiquitin protein ligase activity	10	57161	ENSG00000139946	PELI2
GO:0016741	transferase activity, transferring one-carbon groups	10	339175	ENSG00000087995	METTL2A
GO:0008514	organic anion transmembrane transporter activity	10	57084	ENSG00000091664	SLC17A6
GO:0061659	ubiquitin-like protein ligase activity	10	57161	ENSG00000139946	PELI2
GO:1901681	sulfur compound binding	10	7057	ENSG00000137801	THBS1
GO:0005088	Ras guanyl-nucleotide exchange factor activity	10	5156	ENSG00000134853	PDGFRA
GO:0008017	microtubule binding	10	4628	ENSG00000133026	MYH10
GO:0042277	peptide binding	10	3840	ENSG00000186432	KPNA4
GO:0005126	cytokine receptor binding	10	8741	ENSG00000161955	TNFSF13
GO:0033218	amide binding	10	3840	ENSG00000186432	KPNA4
GO:0005085	guanyl-nucleotide exchange factor activity	10	5156	ENSG00000134853	PDGFRA
GO:0015293	symporter activity	9	57084	ENSG00000091664	SLC17A6
GO:0022843	voltage-gated cation channel activity	9	10021	ENSG00000138622	HCN4
GO:0016810	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds	9	9582	ENSG00000179750	APOBEC3B
GO:0035257	nuclear hormone receptor binding	9	2033	ENSG00000100393	EP300
GO:0008083	growth factor activity	9	7044	ENSG00000143768	LEFTY2
GO:0015103	inorganic anion transmembrane transporter activity	9	57468	ENSG00000124140	SLC12A5
GO:0051427	hormone receptor binding	9	2033	ENSG00000100393	EP300
GO:0140097	catalytic activity, acting on DNA	9	200558	ENSG00000169621	APLF
GO:0016758	transferase activity, transferring hexosyl groups	9	135152	ENSG00000112309	B3GAT2
GO:0005125	cytokine activity	9	3603	ENSG00000172349	IL16
GO:0016746	transferase activity, transferring acyl groups	9	2033	ENSG00000100393	EP300
GO:0001077	transcriptional activator activity, RNA polymerase II proximal promoter sequence-specific DNA binding	9	9519	ENSG00000028839	TBPL1
GO:0030695	GTPase regulator activity	9	9098	ENSG00000129204	USP6
GO:0042578	phosphoric ester hydrolase activity	9	250	ENSG00000163283	ALPP
GO:0140104	molecular carrier activity	8	3840	ENSG00000186432	KPNA4
GO:0019825	oxygen binding	8	1579	ENSG00000187048	CYP4A11
GO:0019003	GDP binding	8	2770	ENSG00000127955	GNAI1
GO:0015297	antiporter activity	8	83884	ENSG00000120329	SLC25A2
GO:0015238	drug transmembrane transporter activity	8	83884	ENSG00000120329	SLC25A2
GO:0003705	transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding	8	2295	ENSG00000137273	FOXF2
GO:0001104	RNA polymerase II transcription cofactor activity	8	51003	ENSG00000108590	MED31
GO:0035326	enhancer binding	8	3021	ENSG00000132475	H3F3B
GO:0042826	histone deacetylase binding	8	5586	ENSG00000065243	PKN2
GO:0030594	neurotransmitter receptor activity	8	2905	ENSG00000161509	GRIN2C
GO:0005262	calcium channel activity	8	2905	ENSG00000161509	GRIN2C
GO:0008201	heparin binding	8	7057	ENSG00000137801	THBS1
GO:0016829	lyase activity	8	113	ENSG00000121281	ADCY7
GO:0016747	transferase activity, transferring acyl groups other than amino-acyl groups	8	2033	ENSG00000100393	EP300
GO:0050662	coenzyme binding	8	11162	ENSG00000170917	NUDT6
GO:0005096	GTPase activator activity	8	9098	ENSG00000129204	USP6
GO:0140098	catalytic activity, acting on RNA	8	57570	ENSG00000126814	TRMT5
GO:0004857	enzyme inhibitor activity	8	7532	ENSG00000170027	YWHAG
GO:0004402	histone acetyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0061733	peptide-lysine-N-acetyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0034212	peptide N-acetyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0016782	transferase activity, transferring sulfur-containing groups	7	23563	ENSG00000135702	CHST5
GO:0030295	protein kinase activator activity	7	808	ENSG00000160014	CALM3
GO:0005230	extracellular ligand-gated ion channel activity	7	2906	ENSG00000105464	GRIN2D
GO:0019209	kinase activator activity	7	808	ENSG00000160014	CALM3
GO:0008080	N-acetyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0035258	steroid hormone receptor binding	7	2033	ENSG00000100393	EP300
GO:0015108	chloride transmembrane transporter activity	7	2557	ENSG00000109158	GABRA4
GO:0016410	N-acyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0016407	acetyltransferase activity	7	2033	ENSG00000100393	EP300
GO:0031490	chromatin DNA binding	7	3151	ENSG00000198830	HMGN2
GO:0099094	ligand-gated cation channel activity	7	2905	ENSG00000161509	GRIN2C
GO:0003777	microtubule motor activity	7	4629	ENSG00000133392	MYH11
GO:0043492	ATPase activity, coupled to movement of substances	7	374868	ENSG00000166377	ATP9B
GO:0002020	protease binding	7	6318	ENSG00000206073	SERPINB4
GO:0004519	endonuclease activity	7	200558	ENSG00000169621	APLF
GO:0003774	motor activity	7	4629	ENSG00000133392	MYH11
GO:0001047	core promoter binding	7	3021	ENSG00000132475	H3F3B
GO:0008194	UDP-glycosyltransferase activity	7	114805	ENSG00000144278	GALNT13
GO:0016853	isomerase activity	7	63826	ENSG00000167720	SRR
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	7	339175	ENSG00000087995	METTL2A
GO:0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	7	284541	ENSG00000162365	CYP4A22
GO:0015079	potassium ion transmembrane transporter activity	7	10021	ENSG00000138622	HCN4
GO:0017137	Rab GTPase binding	7	23299	ENSG00000185963	BICD2
GO:0043177	organic acid binding	7	63826	ENSG00000167720	SRR
GO:0008234	cysteine-type peptidase activity	7	2923	ENSG00000167004	PDIA3
GO:0004518	nuclease activity	7	200558	ENSG00000169621	APLF
GO:0045296	cadherin binding	7	114793	ENSG00000157827	FMNL2
GO:0003729	mRNA binding	7	4628	ENSG00000133026	MYH10
GO:0005543	phospholipid binding	7	157807	ENSG00000177182	CLVS1
GO:0005344	oxygen carrier activity	6	3047	ENSG00000213934	HBG1
GO:0031683	G-protein beta/gamma-subunit complex binding	6	2780	ENSG00000134183	GNAT2
GO:0031492	nucleosomal DNA binding	6	1108	ENSG00000111642	CHD4
GO:0001190	transcriptional activator activity, RNA polymerase II transcription factor binding	6	1387	ENSG00000005339	CREBBP
GO:0008013	beta-catenin binding	6	2033	ENSG00000100393	EP300
GO:0030165	PDZ domain binding	6	55327	ENSG00000148943	LIN7C
GO:0001158	enhancer sequence-specific DNA binding	6	3021	ENSG00000132475	H3F3B
GO:0005549	odorant binding	6	390144	ENSG00000205029	OR5D16
GO:0004497	monooxygenase activity	6	284541	ENSG00000162365	CYP4A22
GO:0004222	metalloendopeptidase activity	6	4319	ENSG00000166670	MMP10
GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	6	284541	ENSG00000162365	CYP4A22
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	6	8287	ENSG00000114374	USP9Y
GO:0101005	ubiquitinyl hydrolase activity	6	8287	ENSG00000114374	USP9Y
GO:0019783	ubiquitin-like protein-specific protease activity	6	8287	ENSG00000114374	USP9Y
GO:0001653	peptide receptor activity	6	643	ENSG00000160683	CXCR5
GO:0016614	oxidoreductase activity, acting on CH-OH group of donors	6	284541	ENSG00000162365	CYP4A22
GO:0001085	RNA polymerase II transcription factor binding	6	1387	ENSG00000005339	CREBBP
GO:0005342	organic acid transmembrane transporter activity	6	83884	ENSG00000120329	SLC25A2
GO:0046943	carboxylic acid transmembrane transporter activity	6	83884	ENSG00000120329	SLC25A2
GO:0005057	signal transducer activity, downstream of receptor	6	5156	ENSG00000134853	PDGFRA
GO:0004713	protein tyrosine kinase activity	6	5159	ENSG00000113721	PDGFRB
GO:0008237	metallopeptidase activity	6	4319	ENSG00000166670	MMP10
GO:0008022	protein C-terminus binding	6	5604	ENSG00000169032	MAP2K1
GO:0031406	carboxylic acid binding	6	63826	ENSG00000167720	SRR
GO:0016791	phosphatase activity	6	250	ENSG00000163283	ALPP
GO:0008519	ammonium transmembrane transporter activity	5	10166	ENSG00000102743	SLC25A15
GO:0043539	protein serine/threonine kinase activator activity	5	808	ENSG00000160014	CALM3
GO:0016790	thiolester hydrolase activity	5	81926	ENSG00000129968	ABHD17A
GO:0005109	frizzled binding	5	89780	ENSG00000154342	WNT3A
GO:0004712	protein serine/threonine/tyrosine kinase activity	5	5604	ENSG00000169032	MAP2K1
GO:0022824	transmitter-gated ion channel activity	5	2905	ENSG00000161509	GRIN2C
GO:0022835	transmitter-gated channel activity	5	2905	ENSG00000161509	GRIN2C
GO:0015179	L-amino acid transmembrane transporter activity	5	83884	ENSG00000120329	SLC25A2
GO:0099516	ion antiporter activity	5	291	ENSG00000151729	SLC25A4
GO:0035064	methylated histone binding	5	9085	ENSG00000172288	CDY1
GO:0140034	methylation-dependent protein binding	5	9085	ENSG00000172288	CDY1
GO:0070063	RNA polymerase binding	5	5586	ENSG00000065243	PKN2
GO:0015171	amino acid transmembrane transporter activity	5	83884	ENSG00000120329	SLC25A2
GO:0005254	chloride channel activity	5	1187	ENSG00000186510	CLCNKA
GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	5	653308	ENSG00000204147	ASAH2B
GO:0005253	anion channel activity	5	1187	ENSG00000186510	CLCNKA
GO:0008026	ATP-dependent helicase activity	5	1106	ENSG00000173575	CHD2
GO:0070035	purine NTP-dependent helicase activity	5	1106	ENSG00000173575	CHD2
GO:0015294	solute:cation symporter activity	5	154091	ENSG00000146411	SLC2A12
GO:0047485	protein N-terminus binding	5	3304	ENSG00000204388	HSPA1B
GO:0016651	oxidoreductase activity, acting on NAD(P)H	5	8564	ENSG00000117009	KMO
GO:0005179	hormone activity	5	6019	ENSG00000107014	RLN2
GO:0004702	signal transducer, downstream of receptor, with serine/threonine kinase activity	5	5159	ENSG00000113721	PDGFRB
GO:0008528	G-protein coupled peptide receptor activity	5	643	ENSG00000160683	CXCR5
GO:0016247	channel regulator activity	5	805	ENSG00000143933	CALM2
GO:0005319	lipid transporter activity	5	374868	ENSG00000166377	ATP9B
GO:0015081	sodium ion transmembrane transporter activity	5	125206	ENSG00000154025	SLC5A10
GO:0030674	protein binding, bridging	5	636	ENSG00000151746	BICD1
GO:0051015	actin filament binding	5	4629	ENSG00000133392	MYH11
GO:0060090	molecular adaptor activity	5	636	ENSG00000151746	BICD1
GO:0035091	phosphatidylinositol binding	5	23527	ENSG00000114331	ACAP2
GO:0015651	quaternary ammonium group transmembrane transporter activity	4	10166	ENSG00000102743	SLC25A15
GO:0017154	semaphorin receptor activity	4	5361	ENSG00000114554	PLXNA1
GO:0004126	cytidine deaminase activity	4	9582	ENSG00000179750	APOBEC3B
GO:0004708	MAP kinase kinase activity	4	5604	ENSG00000169032	MAP2K1
GO:0070492	oligosaccharide binding	4	55600	ENSG00000179914	ITLN1
GO:0004012	phospholipid-translocating ATPase activity	4	10079	ENSG00000054793	ATP9A
GO:0070696	transmembrane receptor protein serine/threonine kinase binding	4	656	ENSG00000116985	BMP8B
GO:0033612	receptor serine/threonine kinase binding	4	656	ENSG00000116985	BMP8B
GO:0015101	organic cation transmembrane transporter activity	4	10166	ENSG00000102743	SLC25A15
GO:0043425	bHLH transcription factor binding	4	8928	ENSG00000160973	FOXH1
GO:0004683	calmodulin-dependent protein kinase activity	4	816	ENSG00000058404	CAMK2B
GO:0008175	tRNA methyltransferase activity	4	55006	ENSG00000171103	TRMT61B
GO:0099604	ligand-gated calcium channel activity	4	6261	ENSG00000196218	RYR1
GO:0005217	intracellular ligand-gated ion channel activity	4	6261	ENSG00000196218	RYR1
GO:0016814	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines	4	9582	ENSG00000179750	APOBEC3B
GO:0019239	deaminase activity	4	9582	ENSG00000179750	APOBEC3B
GO:0048020	CCR chemokine receptor binding	4	6846	ENSG00000143185	XCL2
GO:0016709	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen	4	8564	ENSG00000117009	KMO
