GOID	Biological Process	Number of genes	ENTREZID	ENSEMBL	SYMBOL
GO:0030901	midbrain development	3	515	ENSG00000116459	ATP5PB
GO:0042035	regulation of cytokine biosynthetic process	3	10643	ENSG00000136231	IGF2BP3
GO:0048525	negative regulation of viral process	3	8812	ENSG00000090061	CCNK
GO:0097711	ciliary basal body-plasma membrane docking	3	7283	ENSG00000131462	TUBG1
GO:0098869	cellular oxidant detoxification	3	2946	ENSG00000213366	GSTM2
GO:0042136	neurotransmitter biosynthetic process	3	10333	ENSG00000174130	TLR6
GO:0050905	neuromuscular process	3	111	ENSG00000173175	ADCY5
GO:0003279	cardiac septum development	3	6664	ENSG00000176887	SOX11
GO:0051983	regulation of chromosome segregation	3	56984	ENSG00000128789	PSMG2
GO:0046822	regulation of nucleocytoplasmic transport	3	7545	ENSG00000152977	ZIC1
GO:1990748	cellular detoxification	3	2946	ENSG00000213366	GSTM2
GO:0001676	long-chain fatty acid metabolic process	3	1562	ENSG00000108242	CYP2C18
GO:0051261	protein depolymerization	3	146057	ENSG00000128881	TTBK2
GO:0031109	microtubule polymerization or depolymerization	3	146057	ENSG00000128881	TTBK2
GO:1901800	positive regulation of proteasomal protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:1903409	reactive oxygen species biosynthetic process	3	10333	ENSG00000174130	TLR6
GO:0042089	cytokine biosynthetic process	3	10643	ENSG00000136231	IGF2BP3
GO:0043244	regulation of protein complex disassembly	3	146057	ENSG00000128881	TTBK2
GO:0031398	positive regulation of protein ubiquitination	3	29979	ENSG00000135018	UBQLN1
GO:0042107	cytokine metabolic process	3	10643	ENSG00000136231	IGF2BP3
GO:0051817	modification of morphology or physiology of other organism involved in symbiotic interaction	3	30835	ENSG00000090659	CD209
GO:0060964	regulation of gene silencing by miRNA	3	27161	ENSG00000123908	AGO2
GO:0048593	camera-type eye morphogenesis	3	6664	ENSG00000176887	SOX11
GO:0060071	Wnt signaling pathway, planar cell polarity pathway	3	8324	ENSG00000155760	FZD7
GO:0060147	regulation of posttranscriptional gene silencing	3	27161	ENSG00000123908	AGO2
GO:0060966	regulation of gene silencing by RNA	3	27161	ENSG00000123908	AGO2
GO:0042303	molting cycle	3	3872	ENSG00000128422	KRT17
GO:0042633	hair cycle	3	3872	ENSG00000128422	KRT17
GO:0090175	regulation of establishment of planar polarity	3	8324	ENSG00000155760	FZD7
GO:0003014	renal system process	3	111	ENSG00000173175	ADCY5
GO:0006289	nucleotide-excision repair	3	7508	ENSG00000154767	XPC
GO:0051101	regulation of DNA binding	3	8658	ENSG00000173273	TNKS
GO:0007368	determination of left/right symmetry	3	6926	ENSG00000135111	TBX3
GO:1903052	positive regulation of proteolysis involved in cellular protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:0010675	regulation of cellular carbohydrate metabolic process	3	3170	ENSG00000125798	FOXA2
GO:0055007	cardiac muscle cell differentiation	3	6926	ENSG00000135111	TBX3
GO:0071482	cellular response to light stimulus	3	7508	ENSG00000154767	XPC
GO:0001736	establishment of planar polarity	3	8324	ENSG00000155760	FZD7
GO:0007164	establishment of tissue polarity	3	8324	ENSG00000155760	FZD7
GO:0051225	spindle assembly	3	7283	ENSG00000131462	TUBG1
GO:0060359	response to ammonium ion	3	5594	ENSG00000100030	MAPK1
GO:0002220	innate immune response activating cell surface receptor signaling pathway	3	30835	ENSG00000090659	CD209
GO:0046887	positive regulation of hormone secretion	3	5581	ENSG00000171132	PRKCE
GO:0009855	determination of bilateral symmetry	3	6926	ENSG00000135111	TBX3
GO:0009799	specification of symmetry	3	6926	ENSG00000135111	TBX3
GO:0097553	calcium ion transmembrane import into cytosol	3	5581	ENSG00000171132	PRKCE
GO:0009582	detection of abiotic stimulus	3	10893	ENSG00000125966	MMP24
GO:0034605	cellular response to heat	3	5594	ENSG00000100030	MAPK1
GO:0060048	cardiac muscle contraction	3	80149	ENSG00000163874	ZC3H12A
GO:0060968	regulation of gene silencing	3	27161	ENSG00000123908	AGO2
GO:0061041	regulation of wound healing	3	5156	ENSG00000134853	PDGFRA
GO:0006865	amino acid transport	3	10166	ENSG00000102743	SLC25A15
GO:0051494	negative regulation of cytoskeleton organization	3	6711	ENSG00000115306	SPTBN1
GO:1903364	positive regulation of cellular protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:0016999	antibiotic metabolic process	3	1645	ENSG00000187134	AKR1C1
GO:0042133	neurotransmitter metabolic process	3	10333	ENSG00000174130	TLR6
GO:0071236	cellular response to antibiotic	3	5581	ENSG00000171132	PRKCE
GO:0006754	ATP biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0035264	multicellular organism growth	3	3202	ENSG00000106004	HOXA5
GO:0061337	cardiac conduction	3	4881	ENSG00000169418	NPR1
GO:0048592	eye morphogenesis	3	6664	ENSG00000176887	SOX11
GO:1903169	regulation of calcium ion transmembrane transport	3	5581	ENSG00000171132	PRKCE
GO:0007605	sensory perception of sound	3	51473	ENSG00000146038	DCDC2
GO:0030902	hindbrain development	3	146057	ENSG00000128881	TTBK2
GO:0044344	cellular response to fibroblast growth factor stimulus	3	5438	ENSG00000105258	POLR2I
GO:0060402	calcium ion transport into cytosol	3	5581	ENSG00000171132	PRKCE
GO:0048515	spermatid differentiation	3	23139	ENSG00000086015	MAST2
GO:1902600	proton transmembrane transport	3	27109	ENSG00000125375	ATP5S
GO:0009451	RNA modification	3	57570	ENSG00000126814	TRMT5
GO:1901657	glycosyl compound metabolic process	3	5158	ENSG00000133256	PDE6B
GO:0001890	placenta development	3	5594	ENSG00000100030	MAPK1
GO:0010212	response to ionizing radiation	3	84142	ENSG00000163322	ABRAXAS1
GO:0032874	positive regulation of stress-activated MAPK cascade	3	80149	ENSG00000163874	ZC3H12A
GO:0030856	regulation of epithelial cell differentiation	3	6926	ENSG00000135111	TBX3
GO:0070304	positive regulation of stress-activated protein kinase signaling cascade	3	80149	ENSG00000163874	ZC3H12A
GO:0071774	response to fibroblast growth factor	3	5438	ENSG00000105258	POLR2I
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0009145	purine nucleoside triphosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0006475	internal protein amino acid acetylation	3	8850	ENSG00000114166	KAT2B
GO:0050864	regulation of B cell activation	3	200558	ENSG00000169621	APLF
GO:0000077	DNA damage checkpoint	3	7508	ENSG00000154767	XPC
GO:0000723	telomere maintenance	3	6950	ENSG00000120438	TCP1
GO:0006956	complement activation	3	10877	ENSG00000134365	CFHR4
GO:0009201	ribonucleoside triphosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:2001242	regulation of intrinsic apoptotic signaling pathway	3	29979	ENSG00000135018	UBQLN1
GO:0046661	male sex differentiation	3	6926	ENSG00000135111	TBX3
GO:0007088	regulation of mitotic nuclear division	3	56984	ENSG00000128789	PSMG2
GO:0050954	sensory perception of mechanical stimulus	3	51473	ENSG00000146038	DCDC2
GO:1903034	regulation of response to wounding	3	5156	ENSG00000134853	PDGFRA
GO:0055002	striated muscle cell development	3	6926	ENSG00000135111	TBX3
GO:1901568	fatty acid derivative metabolic process	3	2194	ENSG00000169710	FASN
GO:0031497	chromatin assembly	3	3008	ENSG00000168298	HIST1H1E
GO:0006937	regulation of muscle contraction	3	80149	ENSG00000163874	ZC3H12A
GO:0009127	purine nucleoside monophosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0007093	mitotic cell cycle checkpoint	3	56984	ENSG00000128789	PSMG2
GO:0010565	regulation of cellular ketone metabolic process	3	5563	ENSG00000162409	PRKAA2
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	3	10333	ENSG00000174130	TLR6
GO:0051147	regulation of muscle cell differentiation	3	80306	ENSG00000118579	MED28
GO:0031570	DNA integrity checkpoint	3	7508	ENSG00000154767	XPC
GO:0070507	regulation of microtubule cytoskeleton organization	3	146057	ENSG00000128881	TTBK2
GO:0071347	cellular response to interleukin-1	3	80149	ENSG00000163874	ZC3H12A
GO:0032200	telomere organization	3	6950	ENSG00000120438	TCP1
GO:0043901	negative regulation of multi-organism process	3	8812	ENSG00000090061	CCNK
GO:0006941	striated muscle contraction	3	80149	ENSG00000163874	ZC3H12A
GO:0061136	regulation of proteasomal protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:2000377	regulation of reactive oxygen species metabolic process	3	10333	ENSG00000174130	TLR6
GO:0009408	response to heat	3	5594	ENSG00000100030	MAPK1
GO:0071222	cellular response to lipopolysaccharide	3	80149	ENSG00000163874	ZC3H12A
GO:0008217	regulation of blood pressure	3	27347	ENSG00000198648	STK39
GO:0055001	muscle cell development	3	6926	ENSG00000135111	TBX3
GO:0009156	ribonucleoside monophosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0048639	positive regulation of developmental growth	3	7473	ENSG00000108379	WNT3
GO:0071478	cellular response to radiation	3	7508	ENSG00000154767	XPC
GO:0072376	protein activation cascade	3	10877	ENSG00000134365	CFHR4
GO:0007051	spindle organization	3	7283	ENSG00000131462	TUBG1
GO:0009566	fertilization	3	6950	ENSG00000120438	TCP1
GO:0051783	regulation of nuclear division	3	56984	ENSG00000128789	PSMG2
GO:0002244	hematopoietic progenitor cell differentiation	3	84138	ENSG00000103061	SLC7A6OS
GO:0006733	oxidoreduction coenzyme metabolic process	3	51004	ENSG00000119723	COQ6
GO:0008037	cell recognition	3	30835	ENSG00000090659	CD209
GO:0034764	positive regulation of transmembrane transport	3	27347	ENSG00000198648	STK39
GO:0048002	antigen processing and presentation of peptide antigen	3	5700	ENSG00000100764	PSMC1
GO:0044272	sulfur compound biosynthetic process	3	2194	ENSG00000169710	FASN
GO:0009124	nucleoside monophosphate biosynthetic process	3	27109	ENSG00000125375	ATP5S
GO:0006473	protein acetylation	3	8850	ENSG00000114166	KAT2B
GO:0010810	regulation of cell-substrate adhesion	3	8324	ENSG00000155760	FZD7
GO:0043401	steroid hormone mediated signaling pathway	3	11057	ENSG00000140526	ABHD2
GO:0050679	positive regulation of epithelial cell proliferation	3	8324	ENSG00000155760	FZD7
GO:0070555	response to interleukin-1	3	80149	ENSG00000163874	ZC3H12A
GO:0090316	positive regulation of intracellular protein transport	3	7545	ENSG00000152977	ZIC1
GO:1900542	regulation of purine nucleotide metabolic process	3	4881	ENSG00000169418	NPR1
GO:0032886	regulation of microtubule-based process	3	146057	ENSG00000128881	TTBK2
GO:0050657	nucleic acid transport	3	10643	ENSG00000136231	IGF2BP3
GO:0050658	RNA transport	3	10643	ENSG00000136231	IGF2BP3
GO:0010389	regulation of G2/M transition of mitotic cell cycle	3	7283	ENSG00000131462	TUBG1
GO:0035637	multicellular organismal signaling	3	4881	ENSG00000169418	NPR1
GO:0071456	cellular response to hypoxia	3	29979	ENSG00000135018	UBQLN1
GO:0050852	T cell receptor signaling pathway	3	5700	ENSG00000100764	PSMC1
GO:0051236	establishment of RNA localization	3	10643	ENSG00000136231	IGF2BP3
GO:0006140	regulation of nucleotide metabolic process	3	4881	ENSG00000169418	NPR1
GO:0032869	cellular response to insulin stimulus	3	5140	ENSG00000152270	PDE3B
GO:0050670	regulation of lymphocyte proliferation	3	6664	ENSG00000176887	SOX11
GO:1903050	regulation of proteolysis involved in cellular protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:0032944	regulation of mononuclear cell proliferation	3	6664	ENSG00000176887	SOX11
GO:0007163	establishment or maintenance of cell polarity	3	9355	ENSG00000106689	LHX2
GO:0001649	osteoblast differentiation	3	2194	ENSG00000169710	FASN
GO:0036294	cellular response to decreased oxygen levels	3	29979	ENSG00000135018	UBQLN1
GO:0043624	cellular protein complex disassembly	3	146057	ENSG00000128881	TTBK2
GO:0070663	regulation of leukocyte proliferation	3	6664	ENSG00000176887	SOX11
GO:0008406	gonad development	3	5156	ENSG00000134853	PDGFRA
GO:0016358	dendrite development	3	815	ENSG00000070808	CAMK2A
GO:0006302	double-strand break repair	3	254225	ENSG00000166439	RNF169
GO:1901605	alpha-amino acid metabolic process	3	4329	ENSG00000119711	ALDH6A1
GO:0019882	antigen processing and presentation	3	5700	ENSG00000100764	PSMC1
GO:0045137	development of primary sexual characteristics	3	5156	ENSG00000134853	PDGFRA
GO:0046488	phosphatidylinositol metabolic process	3	5156	ENSG00000134853	PDGFRA
GO:0048738	cardiac muscle tissue development	3	6926	ENSG00000135111	TBX3
GO:0071453	cellular response to oxygen levels	3	29979	ENSG00000135018	UBQLN1
GO:0034329	cell junction assembly	3	79977	ENSG00000083307	GRHL2
GO:0071560	cellular response to transforming growth factor beta stimulus	3	6664	ENSG00000176887	SOX11
GO:0019318	hexose metabolic process	3	3170	ENSG00000125798	FOXA2
GO:1903362	regulation of cellular protein catabolic process	3	1452	ENSG00000113712	CSNK1A1
GO:0071559	response to transforming growth factor beta	3	6664	ENSG00000176887	SOX11
GO:0009755	hormone-mediated signaling pathway	3	11057	ENSG00000140526	ABHD2
GO:0072659	protein localization to plasma membrane	3	6711	ENSG00000115306	SPTBN1
GO:0046777	protein autophosphorylation	3	5156	ENSG00000134853	PDGFRA
GO:0021537	telencephalon development	3	6496	ENSG00000138083	SIX3
GO:0032388	positive regulation of intracellular transport	3	7545	ENSG00000152977	ZIC1
GO:0043270	positive regulation of ion transport	3	27347	ENSG00000198648	STK39
GO:1901617	organic hydroxy compound biosynthetic process	3	2194	ENSG00000169710	FASN
GO:0006813	potassium ion transport	3	283652	ENSG00000188467	SLC24A5
GO:0090257	regulation of muscle system process	3	80149	ENSG00000163874	ZC3H12A
GO:0045637	regulation of myeloid cell differentiation	3	8850	ENSG00000114166	KAT2B
GO:0038093	Fc receptor signaling pathway	3	5700	ENSG00000100764	PSMC1
GO:0007281	germ cell development	3	6045	ENSG00000121481	RNF2
GO:0000086	G2/M transition of mitotic cell cycle	3	7283	ENSG00000131462	TUBG1
GO:0032868	response to insulin	3	5140	ENSG00000152270	PDE3B
GO:0072593	reactive oxygen species metabolic process	3	10333	ENSG00000174130	TLR6
GO:0046651	lymphocyte proliferation	3	6664	ENSG00000176887	SOX11
GO:0033157	regulation of intracellular protein transport	3	7545	ENSG00000152977	ZIC1
GO:0032943	mononuclear cell proliferation	3	6664	ENSG00000176887	SOX11
GO:0006486	protein glycosylation	3	9945	ENSG00000131459	GFPT2
GO:0043413	macromolecule glycosylation	3	9945	ENSG00000131459	GFPT2
GO:0043406	positive regulation of MAP kinase activity	3	10333	ENSG00000174130	TLR6
GO:0009895	negative regulation of catabolic process	3	5140	ENSG00000152270	PDE3B
GO:0034330	cell junction organization	3	79977	ENSG00000083307	GRHL2
GO:0042113	B cell activation	3	200558	ENSG00000169621	APLF
GO:0070085	glycosylation	3	9945	ENSG00000131459	GFPT2
GO:0090068	positive regulation of cell cycle process	3	4849	ENSG00000088038	CNOT3
GO:0070661	leukocyte proliferation	3	6664	ENSG00000176887	SOX11
GO:0046034	ATP metabolic process	3	27109	ENSG00000125375	ATP5S
GO:0030258	lipid modification	3	3632	ENSG00000068383	INPP5A
GO:0050851	antigen receptor-mediated signaling pathway	3	5700	ENSG00000100764	PSMC1
GO:0033673	negative regulation of kinase activity	3	8850	ENSG00000114166	KAT2B
GO:0030522	intracellular receptor signaling pathway	3	55601	ENSG00000137628	DDX60
GO:0097193	intrinsic apoptotic signaling pathway	3	29979	ENSG00000135018	UBQLN1
GO:0090150	establishment of protein localization to membrane	3	79568	ENSG00000162972	MAIP1
GO:0009205	purine ribonucleoside triphosphate metabolic process	3	27109	ENSG00000125375	ATP5S
GO:0051348	negative regulation of transferase activity	3	8850	ENSG00000114166	KAT2B
GO:0010506	regulation of autophagy	3	5563	ENSG00000162409	PRKAA2
GO:0070372	regulation of ERK1 and ERK2 cascade	3	5156	ENSG00000134853	PDGFRA
GO:0009199	ribonucleoside triphosphate metabolic process	3	27109	ENSG00000125375	ATP5S
GO:0009144	purine nucleoside triphosphate metabolic process	3	27109	ENSG00000125375	ATP5S
GO:0010631	epithelial cell migration	3	80149	ENSG00000163874	ZC3H12A
GO:0006898	receptor-mediated endocytosis	3	636	ENSG00000151746	BICD1
GO:0032956	regulation of actin cytoskeleton organization	3	5156	ENSG00000134853	PDGFRA
GO:0007178	transmembrane receptor protein serine/threonine kinase signaling pathway	3	6664	ENSG00000176887	SOX11
GO:1902903	regulation of supramolecular fiber organization	3	146057	ENSG00000128881	TTBK2
GO:0009101	glycoprotein biosynthetic process	3	9945	ENSG00000131459	GFPT2
GO:0043405	regulation of MAP kinase activity	3	10333	ENSG00000174130	TLR6
GO:0035195	gene silencing by miRNA	3	27161	ENSG00000123908	AGO2
GO:0002696	positive regulation of leukocyte activation	3	10333	ENSG00000174130	TLR6
GO:0035194	posttranscriptional gene silencing by RNA	3	27161	ENSG00000123908	AGO2
GO:0016441	posttranscriptional gene silencing	3	27161	ENSG00000123908	AGO2
GO:0048193	Golgi vesicle transport	3	50999	ENSG00000117500	TMED5
GO:0006650	glycerophospholipid metabolic process	3	5156	ENSG00000134853	PDGFRA
GO:0050867	positive regulation of cell activation	3	10333	ENSG00000174130	TLR6
GO:0006790	sulfur compound metabolic process	3	2194	ENSG00000169710	FASN
GO:0018108	peptidyl-tyrosine phosphorylation	3	5156	ENSG00000134853	PDGFRA
GO:0018212	peptidyl-tyrosine modification	3	5156	ENSG00000134853	PDGFRA
GO:0007015	actin filament organization	3	55909	ENSG00000147439	BIN3
GO:0022407	regulation of cell-cell adhesion	3	3170	ENSG00000125798	FOXA2
GO:0030099	myeloid cell differentiation	3	8850	ENSG00000114166	KAT2B
GO:0043062	extracellular structure organization	3	7060	ENSG00000113296	THBS4
GO:0009100	glycoprotein metabolic process	3	9945	ENSG00000131459	GFPT2
GO:0051656	establishment of organelle localization	3	2294	ENSG00000103241	FOXF1
GO:0006644	phospholipid metabolic process	3	5156	ENSG00000134853	PDGFRA
GO:0002521	leukocyte differentiation	3	8324	ENSG00000155760	FZD7
GO:0007440	foregut morphogenesis	2	64321	ENSG00000164736	SOX17
GO:0060546	negative regulation of necroptotic process	2	291	ENSG00000151729	SLC25A4
GO:0061140	lung secretory cell differentiation	2	7965	ENSG00000106305	AIMP2
GO:0062009	secondary palate development	2	2535	ENSG00000180340	FZD2
GO:0010454	negative regulation of cell fate commitment	2	64321	ENSG00000164736	SOX17
GO:0021521	ventral spinal cord interneuron specification	2	6656	ENSG00000182968	SOX1
GO:0042178	xenobiotic catabolic process	2	2946	ENSG00000213366	GSTM2
GO:0060439	trachea morphogenesis	2	3202	ENSG00000106004	HOXA5
GO:0060573	cell fate specification involved in pattern specification	2	6656	ENSG00000182968	SOX1
GO:0034086	maintenance of sister chromatid cohesion	2	8658	ENSG00000173273	TNKS
GO:0034088	maintenance of mitotic sister chromatid cohesion	2	8658	ENSG00000173273	TNKS
GO:0044793	negative regulation by host of viral process	2	80149	ENSG00000163874	ZC3H12A
GO:0061158	3'-UTR-mediated mRNA destabilization	2	80149	ENSG00000163874	ZC3H12A
GO:0090646	mitochondrial tRNA processing	2	55006	ENSG00000171103	TRMT61B
GO:1902287	semaphorin-plexin signaling pathway involved in axon guidance	2	5361	ENSG00000114554	PLXNA1
GO:2000650	negative regulation of sodium ion transmembrane transporter activity	2	27347	ENSG00000198648	STK39
GO:0021520	spinal cord motor neuron cell fate specification	2	3226	ENSG00000180818	HOXC10
GO:0021978	telencephalon regionalization	2	6496	ENSG00000138083	SIX3
GO:0035372	protein localization to microtubule	2	81926	ENSG00000129968	ABHD17A
GO:0042659	regulation of cell fate specification	2	64321	ENSG00000164736	SOX17
GO:0070525	tRNA threonylcarbamoyladenosine metabolic process	2	55006	ENSG00000171103	TRMT61B
GO:0072189	ureter development	2	6495	ENSG00000126778	SIX1
GO:1902285	semaphorin-plexin signaling pathway involved in neuron projection guidance	2	5361	ENSG00000114554	PLXNA1
GO:1902306	negative regulation of sodium ion transmembrane transport	2	27347	ENSG00000198648	STK39
GO:0060547	negative regulation of necrotic cell death	2	291	ENSG00000151729	SLC25A4
GO:0060911	cardiac cell fate commitment	2	64321	ENSG00000164736	SOX17
GO:0001829	trophectodermal cell differentiation	2	1045	ENSG00000165556	CDX2
GO:0010766	negative regulation of sodium ion transport	2	27347	ENSG00000198648	STK39
GO:0021535	cell migration in hindbrain	2	146057	ENSG00000128881	TTBK2
GO:0044827	modulation by host of viral genome replication	2	80149	ENSG00000163874	ZC3H12A
GO:0060579	ventral spinal cord interneuron fate commitment	2	6656	ENSG00000182968	SOX1
GO:0060581	cell fate commitment involved in pattern specification	2	6656	ENSG00000182968	SOX1
GO:0060788	ectodermal placode formation	2	6926	ENSG00000135111	TBX3
GO:0071697	ectodermal placode morphogenesis	2	6926	ENSG00000135111	TBX3
GO:0000963	mitochondrial RNA processing	2	55006	ENSG00000171103	TRMT61B
GO:0006474	N-terminal protein amino acid acetylation	2	8850	ENSG00000114166	KAT2B
GO:0007076	mitotic chromosome condensation	2	64151	ENSG00000109805	NCAPG
GO:0021783	preganglionic parasympathetic fiber development	2	401	ENSG00000165462	PHOX2A
GO:0060850	regulation of transcription involved in cell fate commitment	2	64321	ENSG00000164736	SOX17
GO:0071696	ectodermal placode development	2	6926	ENSG00000135111	TBX3
GO:1900151	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2	678	ENSG00000152518	ZFP36L2
GO:1900153	positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	2	678	ENSG00000152518	ZFP36L2
GO:0021514	ventral spinal cord interneuron differentiation	2	6656	ENSG00000182968	SOX1
GO:0071380	cellular response to prostaglandin E stimulus	2	5581	ENSG00000171132	PRKCE
GO:1904355	positive regulation of telomere capping	2	8658	ENSG00000173273	TNKS
GO:0006206	pyrimidine nucleobase metabolic process	2	4329	ENSG00000119711	ALDH6A1
GO:0048486	parasympathetic nervous system development	2	401	ENSG00000165462	PHOX2A
GO:0060644	mammary gland epithelial cell differentiation	2	3202	ENSG00000106004	HOXA5
GO:1905276	regulation of epithelial tube formation	2	2535	ENSG00000180340	FZD2
GO:0034138	toll-like receptor 3 signaling pathway	2	57162	ENSG00000197329	PELI1
GO:0042474	middle ear morphogenesis	2	6495	ENSG00000126778	SIX1
GO:0052695	cellular glucuronidation	2	7364	ENSG00000171234	UGT2B7
GO:0060749	mammary gland alveolus development	2	3202	ENSG00000106004	HOXA5
GO:0061377	mammary gland lobule development	2	3202	ENSG00000106004	HOXA5
GO:0060544	regulation of necroptotic process	2	291	ENSG00000151729	SLC25A4
GO:0060575	intestinal epithelial cell differentiation	2	1045	ENSG00000165556	CDX2
GO:0030825	positive regulation of cGMP metabolic process	2	2535	ENSG00000180340	FZD2
GO:0042776	mitochondrial ATP synthesis coupled proton transport	2	27109	ENSG00000125375	ATP5S
GO:0048485	sympathetic nervous system development	2	6664	ENSG00000176887	SOX11
GO:0060216	definitive hemopoiesis	2	6886	ENSG00000162367	TAL1
GO:2000678	negative regulation of transcription regulatory region DNA binding	2	6664	ENSG00000176887	SOX11
GO:0007063	regulation of sister chromatid cohesion	2	8658	ENSG00000173273	TNKS
GO:0008045	motor neuron axon guidance	2	5361	ENSG00000114554	PLXNA1
GO:0045109	intermediate filament organization	2	3861	ENSG00000186847	KRT14
GO:0061157	mRNA destabilization	2	80149	ENSG00000163874	ZC3H12A
GO:0071379	cellular response to prostaglandin stimulus	2	5581	ENSG00000171132	PRKCE
GO:0097150	neuronal stem cell population maintenance	2	10893	ENSG00000125966	MMP24
GO:1904886	beta-catenin destruction complex disassembly	2	2535	ENSG00000180340	FZD2
GO:0000715	nucleotide-excision repair, DNA damage recognition	2	9318	ENSG00000166200	COPS2
GO:0009226	nucleotide-sugar biosynthetic process	2	4351	ENSG00000178802	MPI
GO:0010586	miRNA metabolic process	2	80149	ENSG00000163874	ZC3H12A
GO:0021513	spinal cord dorsal/ventral patterning	2	6656	ENSG00000182968	SOX1
GO:0043576	regulation of respiratory gaseous exchange	2	401	ENSG00000165462	PHOX2A
GO:0045332	phospholipid translocation	2	374868	ENSG00000166377	ATP9B
GO:0051560	mitochondrial calcium ion homeostasis	2	118987	ENSG00000165650	PDZD8
GO:1904385	cellular response to angiotensin	2	815	ENSG00000070808	CAMK2A
GO:0006063	uronic acid metabolic process	2	7364	ENSG00000171234	UGT2B7
GO:0007064	mitotic sister chromatid cohesion	2	8658	ENSG00000173273	TNKS
GO:0019585	glucuronate metabolic process	2	7364	ENSG00000171234	UGT2B7
GO:0021871	forebrain regionalization	2	6496	ENSG00000138083	SIX3
GO:0034204	lipid translocation	2	374868	ENSG00000166377	ATP9B
GO:0034695	response to prostaglandin E	2	5581	ENSG00000171132	PRKCE
GO:0048103	somatic stem cell division	2	8324	ENSG00000155760	FZD7
GO:0050779	RNA destabilization	2	80149	ENSG00000163874	ZC3H12A
GO:0060914	heart formation	2	64321	ENSG00000164736	SOX17
GO:2000482	regulation of interleukin-8 secretion	2	10333	ENSG00000174130	TLR6
GO:0021511	spinal cord patterning	2	6656	ENSG00000182968	SOX1
GO:0045992	negative regulation of embryonic development	2	64321	ENSG00000164736	SOX17
GO:0060037	pharyngeal system development	2	6495	ENSG00000126778	SIX1
GO:0007020	microtubule nucleation	2	7283	ENSG00000131462	TUBG1
GO:0019054	modulation by virus of host process	2	80149	ENSG00000163874	ZC3H12A
GO:0044788	modulation by host of viral process	2	80149	ENSG00000163874	ZC3H12A
GO:0048596	embryonic camera-type eye morphogenesis	2	6664	ENSG00000176887	SOX11
GO:1904353	regulation of telomere capping	2	8658	ENSG00000173273	TNKS
GO:1990776	response to angiotensin	2	815	ENSG00000070808	CAMK2A
GO:0021846	cell proliferation in forebrain	2	5454	ENSG00000184486	POU3F2
GO:0070198	protein localization to chromosome, telomeric region	2	8658	ENSG00000173273	TNKS
GO:2000036	regulation of stem cell population maintenance	2	6886	ENSG00000162367	TAL1
GO:0000002	mitochondrial genome maintenance	2	291	ENSG00000151729	SLC25A4
GO:0001702	gastrulation with mouth forming second	2	3170	ENSG00000125798	FOXA2
GO:0006379	mRNA cleavage	2	27161	ENSG00000123908	AGO2
GO:0015985	energy coupled proton transport, down electrochemical gradient	2	27109	ENSG00000125375	ATP5S
GO:0015986	ATP synthesis coupled proton transport	2	27109	ENSG00000125375	ATP5S
GO:0021602	cranial nerve morphogenesis	2	401	ENSG00000165462	PHOX2A
GO:0030823	regulation of cGMP metabolic process	2	2535	ENSG00000180340	FZD2
GO:0031365	N-terminal protein amino acid modification	2	8850	ENSG00000114166	KAT2B
GO:0033598	mammary gland epithelial cell proliferation	2	3202	ENSG00000106004	HOXA5
GO:0044550	secondary metabolite biosynthetic process	2	283652	ENSG00000188467	SLC24A5
GO:0072606	interleukin-8 secretion	2	10333	ENSG00000174130	TLR6
GO:0035116	embryonic hindlimb morphogenesis	2	6926	ENSG00000135111	TBX3
GO:0060441	epithelial tube branching involved in lung morphogenesis	2	3202	ENSG00000106004	HOXA5
GO:0003016	respiratory system process	2	57616	ENSG00000121297	TSHZ3
GO:0010939	regulation of necrotic cell death	2	291	ENSG00000151729	SLC25A4
GO:0044068	modulation by symbiont of host cellular process	2	80149	ENSG00000163874	ZC3H12A
GO:1901661	quinone metabolic process	2	1645	ENSG00000187134	AKR1C1
GO:0006471	protein ADP-ribosylation	2	8658	ENSG00000173273	TNKS
GO:0034142	toll-like receptor 4 signaling pathway	2	57162	ENSG00000197329	PELI1
GO:0034694	response to prostaglandin	2	5581	ENSG00000171132	PRKCE
GO:0045880	positive regulation of smoothened signaling pathway	2	51473	ENSG00000146038	DCDC2
GO:0002756	MyD88-independent toll-like receptor signaling pathway	2	10333	ENSG00000174130	TLR6
