query	subject	evalue	alnlength	identity	identical	mismatches	qframe	sframe
CCDS55005.1|Hs108|chr6	CCDS4905.1|Hs108|chr6	2.8e-144	56	98.214	55	1	-1	-2
CCDS55005.1|Hs108|chr6	CCDS4905.1|Hs108|chr6	1.46e-134	56	98.214	55	1	2	1
CCDS55016.1|Hs108|chr6	CCDS34459.1|Hs108|chr6	7.76e-62	72	91.667	66	6	-2	-3
CCDS55160.1|Hs108|chr7	CCDS47698.2|Hs108|chr7	0	61	100	61	0	3	1
CCDS55160.1|Hs108|chr7	CCDS47698.2|Hs108|chr7	0	61	100	61	0	-2	-1
CCDS55324.1|Hs108|chr9	CCDS6677.1|Hs108|chr9	7.68e-169	77	100	77	0	3	1
CCDS55324.1|Hs108|chr9	CCDS35060.1|Hs108|chr9	8.2e-169	77	100	77	0	3	1
CCDS55324.1|Hs108|chr9	CCDS6678.1|Hs108|chr9	8.36e-164	77	100	77	0	3	1
CCDS55510.1|Hs108|chrX	CCDS14661.1|Hs108|chrX	2.09e-92	110	99.091	109	1	1	2
CCDS55510.1|Hs108|chrX	CCDS716.1|Hs108|chr1	2.51e-87	117	91.453	107	10	1	2
CCDS55518.1|Hs108|chrX	CCDS14682.1|Hs108|chrX	0	80	100	80	0	-2	-1
CCDS55518.1|Hs108|chrX	CCDS76039.1|Hs108|chrX	0	80	100	80	0	-2	-1
CCDS55519.1|Hs108|chrX	CCDS55518.1|Hs108|chrX	0	80	100	80	0	-1	-2
CCDS55548.1|Hs108|chrX	CCDS14770.4|Hs108|chrY	2.1e-115	54	100	54	0	2	1
CCDS55548.1|Hs108|chrY	CCDS14770.4|Hs108|chrY	2.1e-115	54	100	54	0	2	1
CCDS55558.1|Hs108|chr1	CCDS57962.1|Hs108|chr1	3.46e-99	108	98.148	106	2	-1	-2
CCDS55560.1|Hs108|chr1	CCDS44041.1|Hs108|chr1	1.41e-123	53	92.453	49	4	-2	-3
CCDS55649.1|Hs108|chr1	CCDS30886.1|Hs108|chr1	5.55e-106	58	100	58	0	1	2
CCDS55650.1|Hs108|chr1	CCDS60299.1|Hs108|chr1	2.91e-103	63	100	63	0	3	1
CCDS55698.1|Hs108|chr10	CCDS7059.1|Hs108|chr10	0	53	96.226	51	2	3	2
CCDS55769.1|Hs108|chr11	CCDS44627.1|Hs108|chr11	3.75e-172	72	93.056	67	5	3	1
CCDS55769.1|Hs108|chr11	CCDS8031.1|Hs108|chr11	3.75e-172	72	93.056	67	5	3	1
CCDS55829.1|Hs108|chr12	CCDS8858.1|Hs108|chr12	0	50	100	50	0	1	2
CCDS55829.1|Hs108|chr12	CCDS8858.1|Hs108|chr12	0	50	100	50	0	-2	-1
CCDS55829.1|Hs108|chr12	CCDS8858.1|Hs108|chr12	0	50	100	50	0	-1	-3
CCDS55883.1|Hs108|chr12	CCDS31897.1|Hs108|chr12	9.9e-104	66	100	66	0	1	2
CCDS55883.1|Hs108|chr12	CCDS31897.1|Hs108|chr12	9.08e-68	66	100	66	0	-2	-1
CCDS55883.1|Hs108|chr12	CCDS31897.1|Hs108|chr12	1.05e-24	66	100	66	0	-1	-3
CCDS55972.1|Hs108|chr15	CCDS32284.1|Hs108|chr15	0	54	96.296	52	2	-2	-1
CCDS55972.1|Hs108|chr15	CCDS32285.1|Hs108|chr15	0	54	96.296	52	2	-2	-1
CCDS56082.1|Hs108|chr19	CCDS42498.1|Hs108|chr19	0	74	100	74	0	-2	-1
CCDS56082.1|Hs108|chr19	CCDS42498.1|Hs108|chr19	0	74	100	74	0	3	1
CCDS56082.1|Hs108|chr19	CCDS42498.1|Hs108|chr19	0	74	100	74	0	-3	-2
CCDS56099.1|Hs108|chr19	CCDS59409.1|Hs108|chr19	0	101	100	101	0	-2	-1
CCDS56099.1|Hs108|chr19	CCDS59409.1|Hs108|chr19	0	101	100	101	0	1	2
CCDS56107.1|Hs108|chr19	CCDS42640.1|Hs108|chr19	2.28e-141	202	99.01	200	2	-1	-3
CCDS56107.1|Hs108|chr19	CCDS56108.1|Hs108|chr19	3.63e-139	202	99.01	200	2	-1	-3
CCDS56108.1|Hs108|chr19	CCDS56107.1|Hs108|chr19	6.9e-139	202	99.01	200	2	-3	-1
CCDS56108.1|Hs108|chr19	CCDS56107.1|Hs108|chr19	8.76e-130	202	99.01	200	2	2	1
CCDS56108.1|Hs108|chr19	CCDS56107.1|Hs108|chr19	1.65e-129	202	99.01	200	2	-1	-2
CCDS56112.1|Hs108|chr2	CCDS1708.1|Hs108|chr2	4.82e-27	57	82.456	47	10	-2	-3
CCDS56204.1|Hs108|chr21	CCDS56205.1|Hs108|chr21	5.69e-159	62	100	62	0	1	3
CCDS56204.1|Hs108|chr21	CCDS56205.1|Hs108|chr21	1.21e-155	62	100	62	0	3	2
CCDS56204.1|Hs108|chr21	CCDS56205.1|Hs108|chr21	6.66e-149	62	100	62	0	-1	-2
CCDS56205.1|Hs108|chr21	CCDS33519.1|Hs108|chr21	1.43e-169	63	100	63	0	-1	-3
CCDS56205.1|Hs108|chr21	CCDS33519.1|Hs108|chr21	9.51e-161	63	100	63	0	3	1
CCDS56205.1|Hs108|chr21	CCDS33519.1|Hs108|chr21	1.21e-156	63	100	63	0	2	3
CCDS56205.1|Hs108|chr21	CCDS33519.1|Hs108|chr21	4.9e-150	63	100	63	0	-2	-1
CCDS56205.1|Hs108|chr21	CCDS56204.1|Hs108|chr21	3.12e-160	62	100	62	0	3	1
CCDS56205.1|Hs108|chr21	CCDS56204.1|Hs108|chr21	7.81e-156	62	100	62	0	2	3
CCDS56205.1|Hs108|chr21	CCDS56204.1|Hs108|chr21	4.34e-149	62	100	62	0	-2	-1
CCDS56206.1|Hs108|chr21	CCDS33519.1|Hs108|chr21	6.04e-30	65	80	52	13	1	2
CCDS56206.1|Hs108|chr21	CCDS56204.1|Hs108|chr21	6.04e-30	65	80	52	13	1	2
CCDS56220.1|Hs108|chr21	CCDS68231.1|Hs108|chr21	1.1e-180	73	95.89	70	3	1	2
CCDS56220.1|Hs108|chr21	CCDS68231.1|Hs108|chr21	5.8e-173	73	95.89	70	3	-2	-1
CCDS56224.1|Hs108|chr22	CCDS13764.1|Hs108|chr22	0	67	100	67	0	1	3
CCDS56224.1|Hs108|chr22	CCDS13764.1|Hs108|chr22	0	67	100	67	0	-1	-2
CCDS56334.1|Hs108|chr4	CCDS3569.1|Hs108|chr4	4.08e-71	111	99.099	110	1	-3	-2
CCDS56334.1|Hs108|chr4	CCDS75142.1|Hs108|chr4	3.84e-23	50	96	48	2	-3	-2
CCDS56376.1|Hs108|chr5	CCDS4108.1|Hs108|chr5	1.76e-43	69	95.652	66	3	2	3
CCDS56376.1|Hs108|chr5	CCDS56375.1|Hs108|chr5	1.8e-43	66	95.455	63	3	2	3
CCDS56433.1|Hs108|chr6	CCDS75470.1|Hs108|chr6	8.7e-175	93	100	93	0	1	2
CCDS56433.1|Hs108|chr6	CCDS75470.1|Hs108|chr6	3.31e-169	93	100	93	0	-1	-3
CCDS57962.1|Hs108|chr1	CCDS55558.1|Hs108|chr1	2.31e-100	108	98.148	106	2	-2	-1
CCDS57965.1|Hs108|chr1	CCDS38.2|Hs108|chr1	2.3e-73	91	100	91	0	-1	-3
CCDS57965.1|Hs108|chr1	CCDS72687.1|Hs108|chr1	7.66e-73	91	98.901	90	1	-1	-3
CCDS57979.1|Hs108|chr1	CCDS57980.1|Hs108|chr1	1.22e-109	55	96.364	53	2	-3	-1
CCDS57980.1|Hs108|chr1	CCDS57979.1|Hs108|chr1	1.82e-89	52	100	52	0	1	2
CCDS57980.1|Hs108|chr1	CCDS254.1|Hs108|chr1	8.76e-21	52	100	52	0	1	2
CCDS57982.1|Hs108|chr1	CCDS57979.1|Hs108|chr1	9.26e-60	58	89.655	52	6	2	3
CCDS57982.1|Hs108|chr1	CCDS254.1|Hs108|chr1	1.01e-59	58	89.655	52	6	2	3
CCDS58032.1|Hs108|chr1	CCDS44236.1|Hs108|chr1	4.66e-23	53	83.019	44	9	1	2
CCDS58102.1|Hs108|chr10	CCDS58103.1|Hs108|chr10	0	82	87.805	72	10	-1	-3
CCDS58102.1|Hs108|chr10	CCDS31319.2|Hs108|chr10	0	79	100	79	0	2	1
CCDS58103.1|Hs108|chr10	CCDS31319.2|Hs108|chr10	0	94	100	94	0	-3	-1
CCDS58103.1|Hs108|chr10	CCDS58102.1|Hs108|chr10	0	79	100	79	0	1	2
CCDS58150.1|Hs108|chr11	CCDS8162.1|Hs108|chr11	0	103	94.175	97	6	2	1
CCDS58152.1|Hs108|chr11	CCDS8215.1|Hs108|chr11	0	71	100	71	0	1	3
CCDS58152.1|Hs108|chr11	CCDS58154.1|Hs108|chr11	0	71	100	71	0	1	3
CCDS58153.1|Hs108|chr11	CCDS58152.1|Hs108|chr11	0	71	100	71	0	3	1
CCDS58153.1|Hs108|chr11	CCDS58152.1|Hs108|chr11	2.31e-37	71	100	71	0	1	2
CCDS58154.1|Hs108|chr11	CCDS58152.1|Hs108|chr11	0	71	100	71	0	3	1
CCDS58224.1|Hs108|chr12	CCDS44856.1|Hs108|chr12	0	90	96.667	87	3	-2	-1
CCDS58320.1|Hs108|chr14	CCDS73639.1|Hs108|chr14	0	51	100	51	0	1	3
CCDS58320.1|Hs108|chr14	CCDS73639.1|Hs108|chr14	0	51	100	51	0	-2	-3
CCDS58320.1|Hs108|chr14	CCDS73639.1|Hs108|chr14	0	51	100	51	0	-1	-2
CCDS58320.1|Hs108|chr14	CCDS73639.1|Hs108|chr14	0	51	100	51	0	2	1
CCDS58320.1|Hs108|chr14	CCDS58322.1|Hs108|chr14	0	51	100	51	0	1	3
CCDS58320.1|Hs108|chr14	CCDS58322.1|Hs108|chr14	0	51	100	51	0	-2	-3
CCDS58320.1|Hs108|chr14	CCDS58322.1|Hs108|chr14	0	51	100	51	0	-1	-2
CCDS58320.1|Hs108|chr14	CCDS58322.1|Hs108|chr14	0	51	100	51	0	2	1
CCDS58320.1|Hs108|chr14	CCDS58321.1|Hs108|chr14	0	51	100	51	0	1	3
CCDS58320.1|Hs108|chr14	CCDS58321.1|Hs108|chr14	0	51	100	51	0	-2	-3
CCDS58320.1|Hs108|chr14	CCDS58321.1|Hs108|chr14	0	51	100	51	0	-1	-2
CCDS58320.1|Hs108|chr14	CCDS58321.1|Hs108|chr14	0	51	100	51	0	2	1
CCDS58392.1|Hs108|chr15	CCDS10306.1|Hs108|chr15	1.09e-92	55	98.182	54	1	3	1
CCDS58412.1|Hs108|chr16	CCDS58413.1|Hs108|chr16	0	55	100	55	0	2	1
CCDS58413.1|Hs108|chr16	CCDS58412.1|Hs108|chr16	0	54	100	54	0	-3	-2
CCDS58413.1|Hs108|chr16	CCDS58412.1|Hs108|chr16	1.97e-148	54	100	54	0	3	1
CCDS58422.1|Hs108|chr16	CCDS10540.1|Hs108|chr16	0	52	96.154	50	2	1	2
CCDS58440.1|Hs108|chr16	CCDS58439.1|Hs108|chr16	0	85	96.471	82	3	1	3
CCDS58440.1|Hs108|chr16	CCDS58438.1|Hs108|chr16	0	85	96.471	82	3	1	3
CCDS58449.1|Hs108|chr16	CCDS10664.1|Hs108|chr16	9.44e-99	76	100	76	0	-2	-3
CCDS58449.1|Hs108|chr16	CCDS10664.1|Hs108|chr16	4.64e-77	76	100	76	0	-1	-2
CCDS58473.1|Hs108|chr16	CCDS61960.1|Hs108|chr16	3.83e-99	113	98.23	111	2	1	2
CCDS58473.1|Hs108|chr16	CCDS42176.1|Hs108|chr16	3.84e-99	113	98.23	111	2	1	2
CCDS58528.1|Hs108|chr17	CCDS82088.1|Hs108|chr17	2.94e-98	134	100	134	0	1	2
CCDS58528.1|Hs108|chr17	CCDS11205.1|Hs108|chr17	1.05e-97	135	99.259	134	1	1	2
CCDS58655.1|Hs108|chr19	CCDS12365.1|Hs108|chr19	1.94e-84	63	100	63	0	1	2
CCDS58655.1|Hs108|chr19	CCDS12365.1|Hs108|chr19	8.05e-50	63	100	63	0	-1	-3
CCDS58678.1|Hs108|chr19	CCDS42626.1|Hs108|chr19	0	82	100	82	0	-1	-3
CCDS58731.1|Hs108|chr2	CCDS46413.1|Hs108|chr2	2.88e-110	75	98.667	74	1	-1	-3
CCDS58731.1|Hs108|chr2	CCDS58730.1|Hs108|chr2	2.99e-110	75	98.667	74	1	-1	-3
CCDS58736.1|Hs108|chr2	CCDS46449.1|Hs108|chr2	1.34e-45	95	98.947	94	1	-3	-2
CCDS58794.1|Hs108|chr22	CCDS42982.1|Hs108|chr22	2.02e-120	168	100	168	0	-3	-1
CCDS58799.1|Hs108|chr22	CCDS13872.1|Hs108|chr22	2.68e-51	82	100	82	0	2	1
CCDS58910.1|Hs108|chr4	CCDS3628.1|Hs108|chr4	0	66	96.97	64	2	1	2
CCDS58910.1|Hs108|chr4	CCDS3628.1|Hs108|chr4	0	66	96.97	64	2	-1	-3
CCDS59067.1|Hs108|chr7	CCDS43623.1|Hs108|chr7	0	54	100	54	0	1	2
CCDS59067.1|Hs108|chr7	CCDS43623.1|Hs108|chr7	0	54	100	54	0	-1	-3
CCDS59067.1|Hs108|chr7	CCDS43623.1|Hs108|chr7	0	54	100	54	0	-2	-1
CCDS59174.1|Hs108|chrX	CCDS14564.1|Hs108|chrX	1.16e-179	104	95.192	99	5	1	3
CCDS59180.1|Hs108|chrX	CCDS14771.4|Hs108|chrY	2.51e-179	63	95.238	60	3	-2	-1
CCDS59180.1|Hs108|chrY	CCDS14771.4|Hs108|chrY	2.51e-179	63	95.238	60	3	-2	-1
CCDS59240.1|Hs108|chr12	CCDS45012.1|Hs108|chr12	8.17e-87	66	90.909	60	6	-1	-3
CCDS59270.1|Hs108|chr16	CCDS32478.1|Hs108|chr16	5.42e-31	54	92.593	50	4	-3	-2
CCDS59271.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	-1	-2
CCDS59271.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	-3	-1
CCDS59271.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	2	1
CCDS59272.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	-1	-2
CCDS59272.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	-3	-1
CCDS59272.1|Hs108|chr16	CCDS10905.1|Hs108|chr16	0	77	100	77	0	2	1
CCDS59276.1|Hs108|chr17	CCDS11050.1|Hs108|chr17	0	75	93.333	70	5	2	1
CCDS59276.1|Hs108|chr17	CCDS11051.1|Hs108|chr17	0	75	93.333	70	5	2	1
CCDS59291.1|Hs108|chr17	CCDS11446.1|Hs108|chr17	1.07e-120	64	100	64	0	2	1
CCDS59291.1|Hs108|chr17	CCDS11446.1|Hs108|chr17	9.41e-116	64	100	64	0	-1	-2
CCDS59291.1|Hs108|chr17	CCDS11446.1|Hs108|chr17	4.43e-111	64	100	64	0	-3	-1
CCDS59291.1|Hs108|chr17	CCDS11446.1|Hs108|chr17	1.13e-99	64	100	64	0	1	3
CCDS59301.1|Hs108|chr17	CCDS74176.1|Hs108|chr17	3.27e-170	82	96.341	79	3	-1	-3
CCDS59387.1|Hs108|chr19	CCDS12533.1|Hs108|chr19	0	76	100	76	0	-1	-3
CCDS59395.1|Hs108|chr19	CCDS12655.1|Hs108|chr19	5.27e-44	87	98.851	86	1	1	3
CCDS59395.1|Hs108|chr19	CCDS59397.1|Hs108|chr19	2.43e-60	87	98.851	86	1	1	3
CCDS59396.1|Hs108|chr19	CCDS12655.1|Hs108|chr19	4.09e-71	85	100	85	0	2	1
CCDS59397.1|Hs108|chr19	CCDS59395.1|Hs108|chr19	3.31e-60	87	98.851	86	1	3	1
CCDS59408.1|Hs108|chr19	CCDS59409.1|Hs108|chr19	0	101	100	101	0	-2	-1
CCDS59408.1|Hs108|chr19	CCDS59409.1|Hs108|chr19	0	101	100	101	0	1	2
CCDS59409.1|Hs108|chr19	CCDS12775.1|Hs108|chr19	0	111	92.793	103	8	-1	-2
CCDS59409.1|Hs108|chr19	CCDS56099.1|Hs108|chr19	0	101	100	101	0	-1	-2
CCDS59409.1|Hs108|chr19	CCDS56099.1|Hs108|chr19	0	101	100	101	0	2	1
CCDS59439.1|Hs108|chr2	CCDS2373.1|Hs108|chr2	1.85e-33	67	85.075	57	10	-1	-3
CCDS59439.1|Hs108|chr2	CCDS59440.1|Hs108|chr2	1.85e-33	67	85.075	57	10	-1	-3
CCDS59522.1|Hs108|chr9	CCDS59523.1|Hs108|chr9	0	75	100	75	0	-2	-3
CCDS59523.1|Hs108|chr9	CCDS59522.1|Hs108|chr9	1.92e-49	89	88.764	79	10	-2	-1
CCDS60299.1|Hs108|chr1	CCDS55650.1|Hs108|chr1	1.39e-106	69	100	69	0	1	3
CCDS60301.1|Hs108|chr1	CCDS1135.1|Hs108|chr1	6.93e-99	98	95.918	94	4	-1	-2
CCDS60893.1|Hs108|chr11	CCDS8234.1|Hs108|chr11	0	57	100	57	0	-1	-3
CCDS61146.1|Hs108|chr12	CCDS8895.1|Hs108|chr12	2.42e-174	62	90.323	56	6	-1	-2
CCDS61286.1|Hs108|chr12	CCDS31932.1|Hs108|chr12	0	94	100	94	0	2	1
CCDS61286.1|Hs108|chr12	CCDS31932.1|Hs108|chr12	0	94	100	94	0	-3	-1
CCDS61286.1|Hs108|chr12	CCDS31932.1|Hs108|chr12	0	94	100	94	0	-1	-2
CCDS61286.1|Hs108|chr12	CCDS31933.1|Hs108|chr12	0	94	100	94	0	2	1
CCDS61286.1|Hs108|chr12	CCDS31933.1|Hs108|chr12	0	94	100	94	0	-3	-1
CCDS61286.1|Hs108|chr12	CCDS31933.1|Hs108|chr12	0	94	100	94	0	-1	-2
CCDS61814.1|Hs108|chr16	CCDS10493.2|Hs108|chr16	0	84	100	84	0	2	1
CCDS61814.1|Hs108|chr16	CCDS10493.2|Hs108|chr16	0	84	100	84	0	-3	-1
CCDS61960.1|Hs108|chr16	CCDS58473.1|Hs108|chr16	5.82e-99	113	98.23	111	2	2	1
CCDS62498.1|Hs108|chr19	CCDS62499.1|Hs108|chr19	0	104	97.115	101	3	1	3
CCDS62498.1|Hs108|chr19	CCDS12121.1|Hs108|chr19	0	104	97.115	101	3	1	3
CCDS62529.1|Hs108|chr19	CCDS12206.1|Hs108|chr19	0	105	100	105	0	3	1
CCDS62529.1|Hs108|chr19	CCDS12206.1|Hs108|chr19	0	105	100	105	0	-3	-2
CCDS63283.1|Hs108|chr20	CCDS63284.1|Hs108|chr20	0	56	80.357	45	11	1	2
CCDS63284.1|Hs108|chr20	CCDS63283.1|Hs108|chr20	0	56	80.357	45	11	2	1
CCDS63326.1|Hs108|chr20	CCDS13515.1|Hs108|chr20	0	50	94	47	3	-2	-1
CCDS63326.1|Hs108|chr20	CCDS13516.1|Hs108|chr20	0	50	94	47	3	-2	-1
CCDS63628.1|Hs108|chr3	CCDS46826.1|Hs108|chr3	0	56	100	56	0	-3	-1
CCDS63628.1|Hs108|chr3	CCDS46826.1|Hs108|chr3	0	56	100	56	0	3	2
CCDS63632.1|Hs108|chr3	CCDS33754.1|Hs108|chr3	0	76	98.684	75	1	-1	-2
CCDS63632.1|Hs108|chr3	CCDS2783.1|Hs108|chr3	0	76	98.684	75	1	-1	-2
CCDS63712.1|Hs108|chr3	CCDS46881.1|Hs108|chr3	0	317	96.53	306	11	1	2
CCDS63712.1|Hs108|chr3	CCDS2950.1|Hs108|chr3	0	184	97.283	179	5	-3	-2
CCDS64582.1|Hs108|chr7	CCDS34589.1|Hs108|chr7	0	97	100	97	0	2	1
CCDS64663.1|Hs108|chr7	CCDS5529.1|Hs108|chr7	1.65e-89	75	100	75	0	1	3
CCDS64663.1|Hs108|chr7	CCDS5529.1|Hs108|chr7	8.13e-82	75	100	75	0	-1	-2
CCDS64663.1|Hs108|chr7	CCDS5529.1|Hs108|chr7	1.97e-79	75	100	75	0	2	1
CCDS64763.1|Hs108|chr7	CCDS5804.1|Hs108|chr7	2.73e-159	63	98.413	62	1	-2	-3
CCDS64805.1|Hs108|chr7	CCDS64806.1|Hs108|chr7	0	168	97.024	163	5	-2	-3
CCDS64805.1|Hs108|chr7	CCDS75680.1|Hs108|chr7	6.39e-133	94	94.681	89	5	-2	-1
CCDS64806.1|Hs108|chr7	CCDS5925.2|Hs108|chr7	0	141	97.163	137	4	-3	-1
CCDS64806.1|Hs108|chr7	CCDS64805.1|Hs108|chr7	8.39e-161	163	100	163	0	-1	-3
CCDS64890.1|Hs108|chr8	CCDS43737.1|Hs108|chr8	0	54	90.741	49	5	3	2
CCDS64890.1|Hs108|chr8	CCDS64891.1|Hs108|chr8	0	54	90.741	49	5	3	2
CCDS64891.1|Hs108|chr8	CCDS64890.1|Hs108|chr8	0	54	90.741	49	5	2	3
CCDS65045.1|Hs108|chr9	CCDS65047.1|Hs108|chr9	1.7e-141	55	100	55	0	1	2
CCDS65175.1|Hs108|chr9	CCDS65176.1|Hs108|chr9	0	176	99.432	175	1	1	3
CCDS65176.1|Hs108|chr9	CCDS65175.1|Hs108|chr9	0	176	99.432	175	1	3	1
CCDS65176.1|Hs108|chr9	CCDS6960.1|Hs108|chr9	0	176	99.432	175	1	3	1
CCDS65179.1|Hs108|chr9	CCDS6969.1|Hs108|chr9	4.98e-146	62	93.548	58	4	-1	-3
CCDS65192.1|Hs108|chr9	CCDS35180.1|Hs108|chr9	0	53	88.679	47	6	-1	-3
CCDS65461.1|Hs108|chr1	CCDS30653.1|Hs108|chr1	3.86e-122	51	90.196	46	5	1	2
CCDS66543.1|Hs108|chr13	CCDS31970.2|Hs108|chr13	5.43e-44	79	91.139	72	7	-2	-1
CCDS66543.1|Hs108|chr13	CCDS66545.1|Hs108|chr13	5.42e-44	79	91.139	72	7	-2	-1
CCDS66722.1|Hs108|chr14	CCDS32166.1|Hs108|chr14	5.09e-98	53	100	53	0	-3	-1
CCDS66877.1|Hs108|chr15	CCDS10381.1|Hs108|chr15	0	64	100	64	0	2	1
CCDS66900.1|Hs108|chr16	CCDS10447.2|Hs108|chr16	3.91e-50	98	96.939	95	3	-2	-1
CCDS66900.1|Hs108|chr16	CCDS32366.1|Hs108|chr16	3.91e-50	98	96.939	95	3	-2	-1
CCDS68231.1|Hs108|chr21	CCDS56220.1|Hs108|chr21	0	73	95.89	70	3	2	1
CCDS68231.1|Hs108|chr21	CCDS56220.1|Hs108|chr21	1.48e-174	73	95.89	70	3	-1	-2
CCDS68231.1|Hs108|chr21	CCDS13737.1|Hs108|chr21	2.86e-180	73	95.89	70	3	2	1
CCDS68231.1|Hs108|chr21	CCDS13737.1|Hs108|chr21	7.32e-173	73	95.89	70	3	-1	-2
CCDS68390.1|Hs108|chr3	CCDS68391.1|Hs108|chr3	0	67	100	67	0	1	3
CCDS68390.1|Hs108|chr3	CCDS68391.1|Hs108|chr3	0	67	100	67	0	3	2
CCDS68391.1|Hs108|chr3	CCDS2689.1|Hs108|chr3	0	67	100	67	0	3	1
CCDS68391.1|Hs108|chr3	CCDS2689.1|Hs108|chr3	0	67	100	67	0	-3	-2
CCDS68391.1|Hs108|chr3	CCDS2689.1|Hs108|chr3	1.73e-19	67	100	67	0	2	3
CCDS68391.1|Hs108|chr3	CCDS2689.1|Hs108|chr3	2.2e-14	67	100	67	0	-2	-1
CCDS69060.1|Hs108|chr6	CCDS4567.1|Hs108|chr6	0	76	100	76	0	-1	-2
CCDS69159.1|Hs108|chr6	CCDS75498.1|Hs108|chr6	7.56e-33	56	100	56	0	2	1
CCDS69159.1|Hs108|chr6	CCDS75498.1|Hs108|chr6	2.69e-32	56	100	56	0	-1	-2
CCDS69490.1|Hs108|chr8	CCDS6181.1|Hs108|chr8	1.86e-115	54	98.148	53	1	1	3
CCDS69668.1|Hs108|chr9	CCDS69669.1|Hs108|chr9	0	68	94.118	64	4	1	3
CCDS69669.1|Hs108|chr9	CCDS6882.1|Hs108|chr9	0	56	100	56	0	3	1
CCDS69669.1|Hs108|chr9	CCDS69668.1|Hs108|chr9	0	56	100	56	0	3	1
CCDS72686.1|Hs108|chr1	CCDS72687.1|Hs108|chr1	1.14e-66	97	100	97	0	3	1
CCDS72686.1|Hs108|chr1	CCDS38.2|Hs108|chr1	6.56e-56	83	100	83	0	3	1
CCDS72687.1|Hs108|chr1	CCDS72686.1|Hs108|chr1	9.92e-75	107	99.065	106	1	1	3
CCDS72796.1|Hs108|chr1	CCDS574.1|Hs108|chr1	0	51	100	51	0	-1	-2
CCDS72796.1|Hs108|chr1	CCDS574.1|Hs108|chr1	0	51	100	51	0	-3	-1
CCDS72796.1|Hs108|chr1	CCDS72797.1|Hs108|chr1	0	51	100	51	0	-1	-2
CCDS72796.1|Hs108|chr1	CCDS72797.1|Hs108|chr1	0	51	100	51	0	-3	-1
CCDS72797.1|Hs108|chr1	CCDS72796.1|Hs108|chr1	0	51	100	51	0	-1	-3
CCDS72920.1|Hs108|chr1	CCDS1055.1|Hs108|chr1	3.77e-66	55	100	55	0	-1	-2
CCDS72946.1|Hs108|chr1	CCDS1135.1|Hs108|chr1	1.06e-171	71	98.592	70	1	3	1
CCDS72946.1|Hs108|chr1	CCDS1135.1|Hs108|chr1	5.14e-164	71	98.592	70	1	-3	-2
CCDS72949.1|Hs108|chr1	CCDS1139.1|Hs108|chr1	0	55	100	55	0	-1	-2
CCDS72949.1|Hs108|chr1	CCDS1139.1|Hs108|chr1	0	55	100	55	0	1	3
CCDS72949.1|Hs108|chr1	CCDS72948.1|Hs108|chr1	8.6e-164	55	100	55	0	-1	-2
CCDS72949.1|Hs108|chr1	CCDS72948.1|Hs108|chr1	5.22e-131	55	100	55	0	1	3
CCDS72962.1|Hs108|chr1	CCDS72963.1|Hs108|chr1	1.09e-137	74	97.297	72	2	1	2
CCDS72963.1|Hs108|chr1	CCDS30927.1|Hs108|chr1	0	131	98.473	129	2	-1	-3
CCDS72964.1|Hs108|chr1	CCDS72965.1|Hs108|chr1	6.04e-132	74	97.297	72	2	1	2
CCDS72965.1|Hs108|chr1	CCDS30927.1|Hs108|chr1	0	131	98.473	129	2	-1	-3
CCDS73012.1|Hs108|chr1	CCDS73013.1|Hs108|chr1	1.68e-53	99	91.919	91	8	-3	-2
CCDS73013.1|Hs108|chr1	CCDS73012.1|Hs108|chr1	1.86e-53	99	91.919	91	8	-2	-3
CCDS73021.1|Hs108|chr1	CCDS53466.1|Hs108|chr1	1.91e-28	59	88.136	52	7	-3	-2
CCDS73021.1|Hs108|chr1	CCDS53466.1|Hs108|chr1	4.09e-19	59	88.136	52	7	3	1
CCDS73095.1|Hs108|chr10	CCDS73096.1|Hs108|chr10	2.1e-23	53	81.132	43	10	2	3
CCDS73096.1|Hs108|chr10	CCDS73095.1|Hs108|chr10	4.19e-23	53	81.132	43	10	3	2
CCDS73269.1|Hs108|chr11	CCDS44559.1|Hs108|chr11	0	84	97.619	82	2	-2	-3
CCDS73269.1|Hs108|chr11	CCDS31450.1|Hs108|chr11	1.06e-165	52	90.385	47	5	-2	-3
CCDS73271.1|Hs108|chr11	CCDS73272.1|Hs108|chr11	0	64	92.188	59	5	1	2
CCDS73272.1|Hs108|chr11	CCDS73271.1|Hs108|chr11	0	64	92.188	59	5	2	1
CCDS73306.1|Hs108|chr11	CCDS8028.1|Hs108|chr11	1.77e-55	85	100	85	0	3	1
CCDS73316.1|Hs108|chr11	CCDS31603.1|Hs108|chr11	5.27e-88	59	100	59	0	-2	-3
CCDS73316.1|Hs108|chr11	CCDS31603.1|Hs108|chr11	2.07e-82	59	100	59	0	2	1
CCDS73316.1|Hs108|chr11	CCDS31603.1|Hs108|chr11	3.31e-62	59	100	59	0	-3	-1
CCDS73326.1|Hs108|chr11	CCDS8137.1|Hs108|chr11	1.57e-149	87	100	87	0	-3	-1
